onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	1	0.781	2
15	1	1	2	2	1	2	1.207	1
18	1	1	3	2	2	1	0.772	1
21	1	1	4	2	2	2	0.694	2
24	1	1	5	2	1	2	0.899	3
27	1	1	6	2	1	2	0.628	3
30	1	1	7	2	2	2	0.849	1
33	1	1	8	2	2	1	1.091	1
36	1	1	9	2	1	1	0.695	3
39	1	1	10	2	1	1	0.56	3
42	1	1	11	2	2	2	0.833	1
45	1	1	12	2	1	1	0.722	3
63	1	2	1	1	2	2	0.857	1
66	1	2	2	1	2	1	0.785	1
69	1	2	3	1	2	2	0.725	2
72	1	2	4	1	2	2	1.059	1
75	1	2	5	1	1	2	0.68	3
78	1	2	6	1	1	2	0.77	2
81	1	2	7	1	2	1	0.634	1
84	1	2	8	1	1	1	0.673	2
87	1	2	9	1	1	1	1.437	2
90	1	2	10	1	1	2	0.609	4
93	1	2	11	1	2	1	1.118	2
96	1	2	12	1	1	1	0.611	3
114	1	3	1	2	1	1	0.804	3
117	1	3	2	2	2	2	0.905	2
120	1	3	3	2	2	2	0.877	1
123	1	3	4	2	1	2	0.837	4
126	1	3	5	2	2	1	0.777	2
129	1	3	6	2	1	2	0.743	3
132	1	3	7	2	1	1	1.192	3
135	1	3	8	2	2	1	0.83	2
138	1	3	9	2	1	1	1.284	3
141	1	3	10	2	1	2	0.773	3
144	1	3	11	2	2	2	1.085	2
147	1	3	12	2	2	1	0.791	4
165	1	4	1	1	2	1	0.731	2
168	1	4	2	1	1	2	0.954	3
171	1	4	3	1	2	2	0.716	2
174	1	4	4	1	1	1	0.74	4
177	1	4	5	1	1	2	0.625	4
180	1	4	6	1	2	1	0.999	2
183	1	4	7	1	2	2	0.92	1
186	1	4	8	1	2	1	1.506	2
189	1	4	9	1	1	2	0.793	3
192	1	4	10	1	1	1	0.825	3
195	1	4	11	1	2	2	1.241	1
198	1	4	12	1	1	1	0.682	2
