onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	2	0.778	3
15	1	1	2	1	1	2	0.891	3
18	1	1	3	1	2	1	1.002	2
21	1	1	4	1	2	2	0.721	2
24	1	1	5	1	1	1	0.302	3
27	1	1	6	1	1	1	0.245	3
30	1	1	7	1	2	2	0.743	1
33	1	1	8	1	2	2	1.224	1
36	1	1	9	1	1	1	0.982	3
39	1	1	10	1	2	1	1.02	2
42	1	1	11	1	1	2	0.74	2
45	1	1	12	1	2	1	0.602	2
63	1	2	1	2	1	2	0.891	3
66	1	2	2	2	1	2	0.505	3
69	1	2	3	2	1	1	0.341	3
72	1	2	4	2	2	1	0.806	1
75	1	2	5	2	1	1	0.496	2
78	1	2	6	2	2	1	0.824	2
81	1	2	7	2	2	2	1.242	1
84	1	2	8	2	2	2	0.555	1
87	1	2	9	2	2	1	0.559	2
90	1	2	10	2	1	2	0.75	3
93	1	2	11	2	2	2	0.854	2
96	1	2	12	2	1	1	0.588	4
114	1	3	1	3	2	2	1.071	1
117	1	3	2	3	1	2	0.616	4
120	1	3	3	3	2	1	0.665	1
123	1	3	4	3	1	1	1.927	4
126	1	3	5	3	1	2	0.555	4
129	1	3	6	3	2	1	0.637	1
132	1	3	7	3	1	1	0.724	4
135	1	3	8	3	2	2	0.591	1
138	1	3	9	3	2	1	0.868	1
141	1	3	10	3	1	2	1.167	4
144	1	3	11	3	1	1	0.674	4
147	1	3	12	3	2	2	0.631	1
165	1	4	1	1	2	2	1.195	1
168	1	4	2	1	1	2	0.53	1
171	1	4	3	1	2	1	0.561	1
174	1	4	4	1	2	2	0.733	2
177	1	4	5	1	2	1	1.179	1
180	1	4	6	1	1	2	0.878	3
183	1	4	7	1	1	1	0.644	4
186	1	4	8	1	1	1	0.749	3
189	1	4	9	1	2	2	1.067	3
192	1	4	10	1	1	2	0.755	3
195	1	4	11	1	1	1	0.801	4
198	1	4	12	1	2	1	1.028	1
216	1	5	1	3	1	2	0.503	4
219	1	5	2	3	1	2	0.796	4
222	1	5	3	3	2	1	0.572	1
225	1	5	4	3	1	1	1.057	4
228	1	5	5	3	2	2	1.37	2
231	1	5	6	3	2	1	1.285	2
234	1	5	7	3	1	2	1.601	4
237	1	5	8	3	2	2	1.71	2
240	1	5	9	3	1	1	0.523	4
243	1	5	10	3	2	1	1.248	1
246	1	5	11	3	2	2	0.998	1
249	1	5	12	3	1	1	0.833	1
267	1	6	1	2	1	1	1.811	4
270	1	6	2	2	1	2	0.569	4
273	1	6	3	2	2	1	1.02	2
276	1	6	4	2	2	2	0.764	3
279	1	6	5	2	2	2	1.879	2
282	1	6	6	2	2	1	1.548	2
285	1	6	7	2	1	1	0.998	4
288	1	6	8	2	2	2	1.149	2
291	1	6	9	2	1	2	0.622	4
294	1	6	10	2	2	1	0.886	2
297	1	6	11	2	1	1	 n/a	 n/a
300	1	6	12	2	1	2	0.816	4
