onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	1	0.812	1
16.5	1	1	2	1	2	1	0.681	1
21	1	1	3	2	2	1	0.945	2
25.5	1	1	4	1	1	1	0.747	4
30	1	1	5	2	2	1	0.866	2
34.5	1	1	6	1	1	1	0.74	4
39	1	1	7	1	2	1	1.662	1
43.5	1	1	8	1	2	1	0.65	1
48	1	1	9	1	2	1	1.756	2
52.5	1	1	10	2	1	1	0.702	4
57	1	1	11	2	2	1	1.528	2
61.5	1	1	12	1	1	1	0.58	4
66	1	1	13	2	2	1	0.865	1
70.5	1	1	14	2	1	1	0.838	4
75	1	1	15	1	1	1	0.619	4
79.5	1	1	16	1	1	1	0.568	4
84	1	1	17	1	1	1	0.719	4
88.5	1	1	18	2	2	1	1.37	1
93	1	1	19	2	2	1	1.024	2
97.5	1	1	20	1	2	1	0.849	1
102	1	1	21	2	1	1	0.865	4
106.5	1	1	22	1	2	1	0.805	1
111	1	1	23	2	1	1	0.623	4
115.5	1	1	24	2	1	1	0.591	4
120	1	1	25	2	1	1	0.489	4
124.5	1	1	26	2	2	1	0.916	1
129	1	1	27	1	1	1	0.588	4
133.5	1	1	28	1	1	1	0.643	4
138	1	1	29	2	2	1	1.246	1
142.5	1	1	30	2	1	1	0.474	4
147	1	1	31	1	2	1	0.953	1
151.5	1	1	32	2	2	1	1.154	3
156	1	1	33	2	1	1	0.621	4
160.5	1	1	34	2	2	1	1.207	2
165	1	1	35	2	1	1	0.596	4
169.5	1	1	36	2	2	1	0.937	1
174	1	1	37	1	1	1	0.45	4
178.5	1	1	38	2	1	1	0.588	4
183	1	1	39	1	2	1	1.848	3
187.5	1	1	40	2	2	1	0.704	1
192	1	1	41	1	2	1	0.919	2
196.5	1	1	42	2	1	1	0.679	4
201	1	1	43	2	1	1	0.547	4
205.5	1	1	44	1	2	1	0.704	1
210	1	1	45	1	1	1	0.666	4
214.5	1	1	46	2	1	1	0.541	4
219	1	1	47	2	1	1	0.495	4
223.5	1	1	48	1	2	1	1.02	1
228	1	1	49	2	1	1	0.535	4
232.5	1	1	50	1	1	1	0.533	4
237	1	1	51	1	2	1	0.875	1
241.5	1	1	52	1	2	1	0.991	2
246	1	1	53	1	2	1	1.105	1
250.5	1	1	54	1	1	1	1.331	4
255	1	1	55	2	2	1	0.808	2
259.5	1	1	56	2	2	1	0.768	1
264	1	1	57	2	2	1	1.61	2
268.5	1	1	58	2	1	1	0.993	4
273	1	1	59	2	1	1	0.474	4
277.5	1	1	60	2	1	1	0.641	4
282	1	1	61	2	2	1	0.68	1
286.5	1	1	62	2	2	1	0.553	1
291	1	1	63	1	2	1	0.545	1
295.5	1	1	64	2	1	1	0.623	4
300	1	1	65	1	2	1	1.156	1
304.5	1	1	66	2	1	1	0.552	4
309	1	1	67	1	1	1	0.553	4
313.5	1	1	68	2	2	1	0.563	1
318	1	1	69	1	2	1	0.642	1
322.5	1	1	70	1	1	1	0.586	4
327	1	1	71	2	1	1	0.562	4
331.5	1	1	72	1	1	1	0.654	4
336	1	1	73	2	2	1	0.617	1
340.5	1	1	74	1	2	1	0.615	1
345	1	1	75	2	1	1	1.452	4
349.5	1	1	76	1	2	1	1.145	1
354	1	1	77	1	1	1	0.514	4
358.5	1	1	78	2	1	1	0.676	4
363	1	1	79	1	2	1	0.807	1
367.5	1	1	80	1	1	1	0.799	4
372	1	1	81	1	1	1	0.72	4
376.5	1	1	82	1	1	1	0.49	4
381	1	1	83	1	1	1	0.374	4
385.5	1	1	84	2	2	1	0.998	1
390	1	1	85	1	1	1	0.605	4
394.5	1	1	86	1	2	1	1.293	1
399	1	1	87	1	2	1	0.728	1
403.5	1	1	88	1	1	1	1.715	3
408	1	1	89	2	2	1	1.123	1
412.5	1	1	90	2	2	1	0.663	1
417	1	1	91	1	1	1	1.04	4
421.5	1	1	92	2	2	1	1.257	1
426	1	1	93	2	2	1	0.645	1
430.5	1	1	94	1	2	1	0.945	1
435	1	1	95	2	1	1	0.684	4
439.5	1	1	96	1	1	1	0.535	4
