onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	2	0.935	2
15	1	1	2	1	1	2	0.853	3
18	1	1	3	1	2	2	0.783	2
21	1	1	4	1	2	2	0.759	2
24	1	1	5	1	2	1	0.765	2
27	1	1	6	1	2	2	0.909	2
30	1	1	7	1	1	1	1.038	1
33	1	1	8	1	2	1	0.875	2
36	1	1	9	1	1	1	0.956	1
39	1	1	10	1	1	2	0.887	1
42	1	1	11	1	1	1	0.793	1
45	1	1	12	1	2	1	0.988	2
63	1	2	1	2	1	1	1.041	2
66	1	2	2	2	2	1	1.036	1
69	1	2	3	2	1	1	0.829	2
72	1	2	4	2	1	2	1.25	3
75	1	2	5	2	2	2	1.163	1
78	1	2	6	2	1	2	0.936	2
81	1	2	7	2	1	2	1.172	1
84	1	2	8	2	2	2	1.429	2
87	1	2	9	2	2	1	0.898	3
90	1	2	10	2	2	1	1.159	3
93	1	2	11	2	2	2	1.02	2
96	1	2	12	2	1	1	1.198	3
114	1	3	1	1	2	1	0.943	2
117	1	3	2	1	1	1	0.92	2
120	1	3	3	1	2	2	0.943	1
123	1	3	4	1	1	2	0.959	2
126	1	3	5	1	2	2	0.914	1
129	1	3	6	1	1	2	0.981	2
132	1	3	7	1	2	1	0.868	2
135	1	3	8	1	1	1	1.035	2
138	1	3	9	1	1	1	1.038	3
141	1	3	10	1	2	2	1.118	2
144	1	3	11	1	1	2	0.817	1
147	1	3	12	1	2	1	0.92	1
165	1	4	1	2	2	1	0.893	2
168	1	4	2	2	1	1	1.121	2
171	1	4	3	2	1	1	0.952	1
174	1	4	4	2	2	2	1.139	2
177	1	4	5	2	2	1	1.467	3
180	1	4	6	2	1	2	1.052	3
183	1	4	7	2	1	2	0.93	4
186	1	4	8	2	2	1	1.463	2
189	1	4	9	2	2	2	1.177	1
192	1	4	10	2	2	2	1.541	2
195	1	4	11	2	1	1	1.087	3
198	1	4	12	2	1	2	1.452	3
