onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	1	1.548	1
16.5	1	1	2	1	1	1	1.474	4
21	1	1	3	2	2	1	1.658	2
25.5	1	1	4	2	2	1	1.753	2
30	1	1	5	2	1	1	0.975	4
34.5	1	1	6	2	2	1	1.713	1
39	1	1	7	1	1	1	0.973	4
43.5	1	1	8	2	1	1	0.751	4
48	1	1	9	1	2	1	1.722	2
52.5	1	1	10	1	2	1	 n/a	 n/a
57	1	1	11	2	2	1	1.977	2
61.5	1	1	12	1	1	1	0.898	4
66	1	1	13	2	2	1	 n/a	 n/a
70.5	1	1	14	1	1	1	0.93	4
75	1	1	15	1	2	1	1.757	1
79.5	1	1	16	1	2	1	1.539	1
84	1	1	17	1	2	1	1.874	1
88.5	1	1	18	2	1	1	0.928	4
93	1	1	19	1	1	1	0.759	4
97.5	1	1	20	1	2	1	1.667	1
102	1	1	21	1	2	1	 n/a	 n/a
106.5	1	1	22	1	1	1	1.263	4
111	1	1	23	1	1	1	0.972	4
115.5	1	1	24	2	1	1	0.999	4
120	1	1	25	2	2	1	1.107	2
124.5	1	1	26	1	1	1	0.823	4
129	1	1	27	2	1	1	0.947	4
133.5	1	1	28	2	1	1	0.722	4
138	1	1	29	2	2	1	1.451	1
142.5	1	1	30	1	2	1	1.422	1
147	1	1	31	1	2	1	1.413	2
151.5	1	1	32	1	2	1	1.512	1
156	1	1	33	2	1	1	0.733	4
160.5	1	1	34	2	2	1	1.515	2
165	1	1	35	2	2	1	1.638	1
169.5	1	1	36	1	2	1	1.471	1
174	1	1	37	2	1	1	 n/a	 n/a
178.5	1	1	38	2	2	1	0.006	3
183	1	1	39	1	2	1	1.907	1
187.5	1	1	40	1	1	1	0.801	4
192	1	1	41	2	2	1	1.283	1
196.5	1	1	42	1	1	1	1.564	4
201	1	1	43	1	1	1	0.711	4
205.5	1	1	44	1	1	1	0.606	4
210	1	1	45	1	1	1	0.607	4
214.5	1	1	46	2	1	1	0.81	4
219	1	1	47	1	2	1	1.885	2
223.5	1	1	48	1	2	1	1.181	1
228	1	1	49	1	2	1	1.135	1
232.5	1	1	50	2	2	1	1.854	1
237	1	1	51	2	1	1	0.868	4
241.5	1	1	52	1	1	1	0.907	4
246	1	1	53	2	2	1	1.81	1
250.5	1	1	54	2	2	1	1.148	2
255	1	1	55	2	1	1	1.02	4
259.5	1	1	56	1	1	1	1.02	4
264	1	1	57	2	2	1	1.636	1
268.5	1	1	58	1	1	1	1.311	4
273	1	1	59	1	2	1	1.404	2
277.5	1	1	60	2	1	1	0.905	4
282	1	1	61	1	2	1	 n/a	 n/a
286.5	1	1	62	2	2	1	1.427	1
291	1	1	63	1	2	1	1.762	2
295.5	1	1	64	2	1	1	1.603	4
300	1	1	65	1	1	1	0.846	4
304.5	1	1	66	2	2	1	1.745	2
309	1	1	67	1	2	1	1.252	3
313.5	1	1	68	1	1	1	0.812	4
318	1	1	69	1	1	1	0.842	4
322.5	1	1	70	1	2	1	1.706	2
327	1	1	71	1	2	1	1.359	1
331.5	1	1	72	2	2	1	1.708	2
336	1	1	73	2	1	1	1.98	4
340.5	1	1	74	2	1	1	0.843	4
345	1	1	75	2	1	1	0.91	4
349.5	1	1	76	1	1	1	1.191	4
354	1	1	77	2	2	1	0.736	4
358.5	1	1	78	2	2	1	1.974	1
363	1	1	79	1	2	1	1.627	2
367.5	1	1	80	1	2	1	1.052	1
372	1	1	81	2	1	1	1.178	4
376.5	1	1	82	2	1	1	0.75	4
381	1	1	83	2	2	1	1.84	2
385.5	1	1	84	2	1	1	1.246	4
390	1	1	85	1	2	1	 n/a	 n/a
394.5	1	1	86	1	1	1	 n/a	 n/a
399	1	1	87	2	1	1	0.904	4
403.5	1	1	88	2	1	1	1.495	4
408	1	1	89	2	2	1	1.261	2
412.5	1	1	90	2	1	1	0.988	4
417	1	1	91	1	1	1	0.782	4
421.5	1	1	92	2	2	1	1.472	1
426	1	1	93	1	1	1	0.912	4
430.5	1	1	94	2	1	1	0.628	4
435	1	1	95	2	1	1	0.864	4
439.5	1	1	96	1	1	1	0.637	4
