onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	1	2	1.086	4
15	1	1	2	3	1	1	0.729	4
18	1	1	3	3	1	2	0.962	3
21	1	1	4	3	2	2	1.642	2
24	1	1	5	3	1	1	0.932	4
27	1	1	6	3	2	1	1.498	1
30	1	1	7	3	2	1	1.817	3
33	1	1	8	3	2	2	0.92	1
36	1	1	9	3	2	1	0.762	1
39	1	1	10	3	2	2	1.501	3
42	1	1	11	3	1	1	1.278	4
45	1	1	12	3	1	2	0.62	4
63	1	2	1	2	2	1	1.414	3
66	1	2	2	2	2	2	1.147	3
69	1	2	3	2	2	2	1.158	3
72	1	2	4	2	1	2	0.772	4
75	1	2	5	2	1	2	1.459	2
78	1	2	6	2	2	1	1.339	3
81	1	2	7	2	2	1	1.508	4
84	1	2	8	2	1	1	1.576	2
87	1	2	9	2	1	1	1.447	3
90	1	2	10	2	2	2	1.399	3
93	1	2	11	2	1	2	1.073	4
96	1	2	12	2	1	1	1.254	3
114	1	3	1	3	1	1	1.377	4
117	1	3	2	3	2	1	1.468	2
120	1	3	3	3	1	1	1.035	4
123	1	3	4	3	1	1	0.598	4
126	1	3	5	3	2	2	1.504	1
129	1	3	6	3	2	1	1.267	3
132	1	3	7	3	1	2	0.925	4
135	1	3	8	3	1	2	1.211	4
138	1	3	9	3	1	2	0.969	4
141	1	3	10	3	2	1	1.424	1
144	1	3	11	3	2	2	1.869	2
147	1	3	12	3	2	2	1.576	3
165	1	4	1	1	2	2	1.041	3
168	1	4	2	1	1	2	1.111	4
171	1	4	3	1	2	1	1.035	2
174	1	4	4	1	1	2	1.124	3
177	1	4	5	1	1	1	0.894	3
180	1	4	6	1	2	1	0.778	1
183	1	4	7	1	2	1	1.486	3
186	1	4	8	1	1	1	0.792	2
189	1	4	9	1	2	2	0.963	1
192	1	4	10	1	1	1	0.803	1
195	1	4	11	1	1	2	1.231	2
198	1	4	12	1	2	2	1.02	2
216	1	5	1	2	1	1	1.227	2
219	1	5	2	2	2	2	0.671	2
222	1	5	3	2	1	1	0.993	1
225	1	5	4	2	2	2	1.099	3
228	1	5	5	2	1	2	1.069	3
231	1	5	6	2	2	1	1.02	1
234	1	5	7	2	2	1	1.192	3
237	1	5	8	2	1	1	0.823	4
240	1	5	9	2	1	2	0.794	4
243	1	5	10	2	1	2	1.311	2
246	1	5	11	2	2	1	1.486	2
249	1	5	12	2	2	2	1.475	1
267	1	6	1	1	2	1	0.933	1
270	1	6	2	1	2	1	0.961	2
273	1	6	3	1	2	2	1.11	1
276	1	6	4	1	1	1	1.459	1
279	1	6	5	1	1	2	0.794	2
282	1	6	6	1	2	2	1.307	3
285	1	6	7	1	1	1	0.927	2
288	1	6	8	1	1	1	1.178	2
291	1	6	9	1	1	2	0.934	2
294	1	6	10	1	1	2	0.882	1
297	1	6	11	1	2	1	1.161	2
300	1	6	12	1	2	2	0.852	3
