onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	2	1.479	1
15	1	1	2	2	1	1	0.959	2
18	1	1	3	2	1	2	1.194	2
21	1	1	4	2	2	1	1.589	3
24	1	1	5	2	2	1	1.691	2
27	1	1	6	2	1	1	1.874	2
30	1	1	7	2	2	2	1.705	3
33	1	1	8	2	2	2	1.413	2
36	1	1	9	2	2	2	1.057	2
39	1	1	10	2	2	1	1.532	1
42	1	1	11	2	1	1	0.8	1
45	1	1	12	2	1	2	1.259	3
63	1	2	1	1	1	2	1.585	2
66	1	2	2	1	1	2	1.173	2
69	1	2	3	1	2	1	1.65	2
72	1	2	4	1	2	2	0.994	1
75	1	2	5	1	1	1	1.494	4
78	1	2	6	1	1	2	0.005	4
81	1	2	7	1	2	1	0.005	4
84	1	2	8	1	2	2	1.467	2
87	1	2	9	1	2	2	1.242	3
90	1	2	10	1	2	1	1.264	2
93	1	2	11	1	1	1	1.672	2
96	1	2	12	1	1	1	1.29	2
114	1	3	1	2	1	2	1.68	1
117	1	3	2	2	2	2	1.335	4
120	1	3	3	2	1	2	1.215	4
123	1	3	4	2	2	2	1.488	2
126	1	3	5	2	2	1	1.37	3
129	1	3	6	2	1	1	1.416	2
132	1	3	7	2	2	2	1.248	3
135	1	3	8	2	1	2	1.717	2
138	1	3	9	2	2	1	1.226	3
141	1	3	10	2	1	1	1.492	2
144	1	3	11	2	2	1	1.516	3
147	1	3	12	2	1	1	1.296	4
165	1	4	1	1	2	1	1.079	2
168	1	4	2	1	1	2	1.211	3
171	1	4	3	1	1	1	 n/a	 n/a
174	1	4	4	1	1	1	1.9	3
177	1	4	5	1	2	2	1.273	2
180	1	4	6	1	2	1	0.613	1
183	1	4	7	1	1	2	0.922	2
186	1	4	8	1	2	2	1.024	1
189	1	4	9	1	2	2	1.623	2
192	1	4	10	1	2	1	1.175	3
195	1	4	11	1	1	1	0.91	3
198	1	4	12	1	1	2	1.187	4
