onset	duration	block	trial	task	stim cat	repetition	reaction_time	response	accuracy	confidence lvl	RT confidence report
15	6	1	1	1	1	1	2.639	1	1	4	0.96
21	6	1	2	1	2	2	2.407	2	0	3	1.182
27	6	1	3	1	2	1	2.615	1	1	4	0.461
33	6	1	4	1	1	2	2.62	1	1	2	0.95
39	6	1	5	1	1	1	1.083	1	1	4	0.211
45	6	1	6	1	2	2	1.018	1	1	4	0.181
51	6	1	7	1	1	2	3.217	2	0	3	0.516
57	6	1	8	1	2	1	1.889	1	1	4	0.026
63	6	1	9	1	1	2	2.037	1	1	2	0.913
69	6	1	10	2	1	2	1.92	2	1	 n/a	 n/a
75	6	1	11	1	1	1	1.884	2	0	1	1.552
81	6	1	12	2	1	1	1.998	2	1	3	0.751
87	6	1	13	2	2	2	1.155	1	0	3	0.529
93	6	1	14	1	1	2	1.005	1	1	3	0.76
99	6	1	15	2	1	2	1.422	2	1	4	0.214
105	6	1	16	2	2	2	1.766	1	0	1	0.675
111	6	1	17	2	2	1	0.988	2	1	3	0.279
117	6	1	18	2	1	2	2.716	1	0	3	1.127
123	6	1	19	1	1	2	1.783	1	1	2	0.683
129	6	1	20	1	1	1	2.85	2	0	3	1.011
135	6	1	21	2	1	2	1.47	2	1	4	0.262
141	6	1	22	2	2	2	1.888	2	1	1	0.085
147	6	1	23	2	1	2	1.554	2	1	3	0.415
153	6	1	24	1	2	2	1.088	1	1	3	0.747
159	6	1	25	2	2	2	1.514	1	0	3	0.524
165	6	1	26	1	1	2	1.675	2	0	4	0.33
171	6	1	27	2	1	2	1.489	2	1	3	1.497
177	6	1	28	1	1	2	1.422	1	1	4	0.116
183	6	1	29	2	2	2	1.509	2	1	4	0.638
189	6	1	30	1	2	1	1.56	2	0	4	0.428
195	6	1	31	1	1	1	2.062	1	1	3	0.887
201	6	1	32	2	2	1	0.946	2	1	4	0.212
207	6	1	33	2	1	1	1.416	2	1	4	0.233
213	6	1	34	2	1	1	1.924	1	0	4	0.28
219	6	1	35	2	1	1	1.428	2	1	4	0.143
225	6	1	36	1	2	2	1.663	2	0	1	0.346
231	6	1	37	2	1	1	1.468	2	1	1	1.864
237	6	1	38	2	2	2	1.373	2	1	4	0.154
243	6	1	39	2	2	1	1.059	2	1	4	0.06
249	6	1	40	2	1	2	1.913	2	1	4	0.174
255	6	1	41	2	1	2	2.064	1	0	1	0.531
261	6	1	42	1	2	1	2.013	1	1	3	0.673
267	6	1	43	2	2	1	1.568	1	0	3	0.714
273	6	1	44	2	2	2	1.837	1	0	2	0.919
279	6	1	45	2	1	1	1.248	2	1	2	1.542
285	6	1	46	1	1	1	1.612	1	1	4	0.192
291	6	1	47	1	1	1	1.531	1	1	4	0.223
297	6	1	48	1	2	2	1.261	1	1	4	0.051
303	6	1	49	2	1	1	1.69	1	0	1	0.358
309	6	1	50	1	1	1	1.573	1	1	4	0.225
315	6	1	51	1	2	1	1.646	1	1	4	0.103
321	6	1	52	2	2	1	1.388	2	1	3	1.146
327	6	1	53	2	2	1	2.183	1	0	2	0.678
333	6	1	54	1	2	1	1.395	1	1	4	0.037
339	6	1	55	2	1	2	1.184	2	1	3	0.465
345	6	1	56	1	1	2	1.305	1	1	2	1.218
351	6	1	57	1	1	1	1.901	1	1	3	0.589
357	6	1	58	1	2	1	1.894	1	1	4	0.263
363	6	1	59	1	2	1	1.903	2	0	2	0.395
369	6	1	60	2	2	1	2.535	1	0	2	0.557
375	6	1	61	1	2	2	1.157	1	1	3	0.251
381	6	1	62	2	1	2	1.797	1	0	2	0.378
387	6	1	63	2	2	1	2.211	2	1	3	0.768
393	6	1	64	1	2	2	3.019	2	0	2	0.453
399	6	1	65	2	2	1	1.614	2	1	4	0.128
405	6	1	66	1	2	1	1.529	1	1	3	1.823
411	6	1	67	2	2	2	2.294	1	0	4	0.377
417	6	1	68	1	1	1	2.089	2	0	1	0.837
423	6	1	69	2	1	1	1.102	2	1	1	1.338
429	6	1	70	2	2	2	1.742	2	1	2	0.349
435	6	1	71	2	1	2	1.59	1	0	2	0.787
441	6	1	72	1	2	1	1.412	1	1	3	0.233
447	6	1	73	2	1	1	1.343	2	1	1	1.891
453	6	1	74	2	2	2	1.701	2	1	4	0.164
459	6	1	75	2	2	1	1.286	2	1	4	0.016
465	6	1	76	1	2	2	2.314	1	1	3	0.481
471	6	1	77	2	1	1	1.662	2	1	1	1.816
477	6	1	78	1	1	2	1.556	1	1	2	0.25
483	6	1	79	1	2	2	2.562	2	0	2	1.756
489	6	1	80	2	1	2	1.768	2	1	3	0.77
495	6	1	81	1	1	1	1.933	2	0	4	0.033
501	6	1	82	1	1	2	1.898	2	0	2	0.243
507	6	1	83	1	2	1	2.119	2	0	3	1.802
513	6	1	84	1	1	2	1.245	1	1	3	0.195
519	6	1	85	1	1	1	1.872	1	1	3	0.634
525	6	1	86	2	2	1	1.675	2	1	4	0.355
531	6	1	87	2	1	1	1.592	2	1	2	2.258
537	6	1	88	2	2	2	1.195	2	1	4	0.188
543	6	1	89	2	2	1	1.489	2	1	3	1.231
549	6	1	90	1	2	2	1.308	1	1	3	0.824
555	6	1	91	2	1	1	1.166	2	1	3	0.356
561	6	1	92	1	1	2	1.411	2	0	3	0.483
567	6	1	93	1	2	2	1.127	1	1	3	0.177
573	6	1	94	1	2	2	1.821	1	1	3	0.362
579	6	1	95	2	2	2	2.2	1	0	2	1.006
585	6	1	96	1	2	1	1.772	2	0	2	1.583
