onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	2	1.819	4
15	1	1	2	2	1	1	1.461	1
18	1	1	3	2	2	1	1.043	1
21	1	1	4	2	2	2	0.915	4
24	1	1	5	2	1	1	1.56	3
27	1	1	6	2	2	1	1.261	1
30	1	1	7	2	2	2	0.998	1
33	1	1	8	2	1	1	1.998	2
36	1	1	9	2	2	1	1.306	2
39	1	1	10	2	1	2	1.038	4
42	1	1	11	2	2	2	1.552	4
45	1	1	12	2	1	2	1.07	3
63	1	2	1	1	1	1	1.62	3
66	1	2	2	1	2	2	1.67	2
69	1	2	3	1	1	2	0.961	2
72	1	2	4	1	2	1	1.356	1
75	1	2	5	1	2	1	1.341	2
78	1	2	6	1	2	2	1.112	1
81	1	2	7	1	1	1	1.073	4
84	1	2	8	1	1	1	0.895	3
87	1	2	9	1	2	1	0.843	1
90	1	2	10	1	2	2	0.689	1
93	1	2	11	1	1	2	1.234	3
96	1	2	12	1	1	2	0.962	4
114	1	3	1	2	1	1	1.886	1
117	1	3	2	2	1	2	1.29	4
120	1	3	3	2	2	2	1.451	1
123	1	3	4	2	2	1	0.77	4
126	1	3	5	2	1	1	1.205	3
129	1	3	6	2	1	1	0.795	1
132	1	3	7	2	1	2	0.611	1
135	1	3	8	2	2	2	1.264	3
138	1	3	9	2	2	1	1.468	3
141	1	3	10	2	1	2	0.968	3
144	1	3	11	2	2	1	1.926	1
147	1	3	12	2	2	2	 n/a	 n/a
165	1	4	1	1	2	2	1.075	4
168	1	4	2	1	2	1	1.12	3
171	1	4	3	1	1	2	1.134	4
174	1	4	4	1	1	1	0.642	1
177	1	4	5	1	2	1	0.862	1
180	1	4	6	1	1	1	0.725	1
183	1	4	7	1	2	2	1.674	3
186	1	4	8	1	2	1	0.75	1
189	1	4	9	1	1	2	0.882	2
192	1	4	10	1	1	2	1.338	3
195	1	4	11	1	1	1	0.998	3
198	1	4	12	1	2	2	1.845	2
