onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	1	1.093	1
15	1	1	2	2	2	1	1.191	2
18	1	1	3	2	1	2	1.599	2
21	1	1	4	2	1	2	1.067	3
24	1	1	5	2	1	1	1.178	2
27	1	1	6	2	2	2	1.851	2
30	1	1	7	2	2	2	0.865	1
33	1	1	8	2	2	1	0.829	4
36	1	1	9	2	1	1	1.214	1
39	1	1	10	2	1	1	1.14	3
42	1	1	11	2	1	2	1.084	2
45	1	1	12	2	2	2	1.436	1
63	1	2	1	1	2	1	1.381	3
66	1	2	2	1	1	1	1.065	4
69	1	2	3	1	1	1	1.499	3
72	1	2	4	1	2	2	1.547	3
75	1	2	5	1	2	1	1.211	3
78	1	2	6	1	1	2	1.068	4
81	1	2	7	1	1	1	0.876	4
84	1	2	8	1	1	2	0.901	4
87	1	2	9	1	2	2	0.895	1
90	1	2	10	1	2	2	1.092	3
93	1	2	11	1	2	1	1.177	3
96	1	2	12	1	1	2	1.138	3
114	1	3	1	2	1	1	1.701	1
117	1	3	2	2	1	1	0.919	1
120	1	3	3	2	2	2	1.474	2
123	1	3	4	2	1	1	1.535	2
126	1	3	5	2	1	2	1.227	1
129	1	3	6	2	1	2	0.825	2
132	1	3	7	2	2	2	1.216	2
135	1	3	8	2	1	2	1.153	2
138	1	3	9	2	2	1	0.886	1
141	1	3	10	2	2	1	1.223	2
144	1	3	11	2	2	1	1.154	2
147	1	3	12	2	2	2	1.018	1
165	1	4	1	1	2	1	1.158	2
168	1	4	2	1	1	2	1.133	2
171	1	4	3	1	2	2	1.088	2
174	1	4	4	1	1	2	 n/a	 n/a
177	1	4	5	1	1	2	1.253	2
180	1	4	6	1	2	2	1.203	4
183	1	4	7	1	2	1	0.826	2
186	1	4	8	1	1	1	0.756	2
189	1	4	9	1	2	1	1.247	3
192	1	4	10	1	1	1	1.052	3
195	1	4	11	1	1	1	1.167	3
198	1	4	12	1	2	2	0.799	2
