onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	1	1.082	4
15	1	1	2	1	2	1	0.941	3
18	1	1	3	1	2	2	0.813	3
21	1	1	4	1	1	1	1.043	3
24	1	1	5	1	1	1	0.801	3
27	1	1	6	1	1	1	0.846	3
30	1	1	7	1	1	2	1.2	4
33	1	1	8	1	2	1	1.1	4
36	1	1	9	1	1	2	1.066	4
39	1	1	10	1	2	2	1.162	4
42	1	1	11	1	1	2	0.912	3
45	1	1	12	1	2	2	1.12	2
63	1	2	1	2	1	2	1.944	3
66	1	2	2	2	1	1	0.73	3
69	1	2	3	2	1	2	0.767	3
72	1	2	4	2	2	2	1.732	2
75	1	2	5	2	1	2	0.814	2
78	1	2	6	2	2	1	1.186	3
81	1	2	7	2	2	2	0.994	4
84	1	2	8	2	1	1	1.88	4
87	1	2	9	2	2	1	0.976	4
90	1	2	10	2	2	2	1.062	3
93	1	2	11	2	1	1	0.829	3
96	1	2	12	2	2	1	1.229	3
114	1	3	1	1	2	1	1.532	2
117	1	3	2	1	1	2	1.095	2
120	1	3	3	1	1	1	1.152	3
123	1	3	4	1	1	2	0.998	1
126	1	3	5	1	2	1	1.037	3
129	1	3	6	1	2	2	1.352	3
132	1	3	7	1	1	1	1.173	2
135	1	3	8	1	2	2	1.241	1
138	1	3	9	1	1	1	0.934	1
141	1	3	10	1	2	1	1.333	3
144	1	3	11	1	1	2	0.908	3
147	1	3	12	1	2	2	1.127	2
165	1	4	1	2	1	1	1.929	3
168	1	4	2	2	1	2	1.669	3
171	1	4	3	2	1	2	0.632	3
174	1	4	4	2	2	2	1.486	1
177	1	4	5	2	2	1	1.068	3
180	1	4	6	2	1	1	0.723	3
183	1	4	7	2	2	1	0.815	4
186	1	4	8	2	2	2	1.207	1
189	1	4	9	2	1	1	0.925	3
192	1	4	10	2	1	2	1.431	3
195	1	4	11	2	2	2	1.835	1
198	1	4	12	2	2	1	1.752	3
