onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	1	1.155	4
16.5	1	1	2	1	2	1	1.977	2
21	1	1	3	1	1	1	 n/a	 n/a
25.5	1	1	4	1	2	1	 n/a	 n/a
30	1	1	5	1	2	1	 n/a	 n/a
34.5	1	1	6	1	2	1	1.702	1
39	1	1	7	2	2	1	1.288	1
43.5	1	1	8	2	2	1	0.849	1
48	1	1	9	1	2	1	0.918	1
52.5	1	1	10	1	2	1	1.805	2
57	1	1	11	1	2	1	1.322	1
61.5	1	1	12	1	1	1	0.934	4
66	1	1	13	2	1	1	0.791	4
70.5	1	1	14	2	1	1	0.669	4
75	1	1	15	2	2	1	1.085	1
79.5	1	1	16	1	2	1	1.229	1
84	1	1	17	2	1	1	1.083	4
88.5	1	1	18	2	1	1	0.987	4
93	1	1	19	1	2	1	1.775	1
97.5	1	1	20	1	1	1	1.273	4
102	1	1	21	1	1	1	0.895	4
106.5	1	1	22	2	2	1	 n/a	 n/a
111	1	1	23	1	1	1	1.492	4
115.5	1	1	24	1	2	1	1.852	2
120	1	1	25	2	2	1	1.234	1
124.5	1	1	26	1	1	1	1.075	4
129	1	1	27	2	2	1	1.779	2
133.5	1	1	28	2	1	1	0.946	4
138	1	1	29	1	2	1	1.213	1
142.5	1	1	30	2	2	1	1.151	1
147	1	1	31	2	1	1	0.884	4
151.5	1	1	32	1	2	1	1.135	1
156	1	1	33	2	1	1	0.945	4
160.5	1	1	34	1	1	1	0.782	4
165	1	1	35	2	1	1	0.812	4
169.5	1	1	36	2	1	1	1.837	4
174	1	1	37	2	2	1	1.352	1
178.5	1	1	38	2	2	1	1.512	2
183	1	1	39	1	1	1	1.363	4
187.5	1	1	40	2	1	1	0.793	4
192	1	1	41	2	1	1	0.71	4
196.5	1	1	42	1	1	1	0.773	4
201	1	1	43	2	1	1	0.635	4
205.5	1	1	44	1	1	1	0.913	4
210	1	1	45	2	1	1	0.827	4
214.5	1	1	46	1	1	1	0.86	4
219	1	1	47	1	1	1	1.053	4
223.5	1	1	48	2	2	1	1.716	1
228	1	1	49	2	2	1	1.087	1
232.5	1	1	50	2	1	1	0.839	1
237	1	1	51	2	1	1	1.23	4
241.5	1	1	52	2	1	1	0.957	4
246	1	1	53	2	1	1	0.567	4
250.5	1	1	54	1	2	1	1.518	1
255	1	1	55	1	1	1	1.195	4
259.5	1	1	56	1	1	1	1.415	4
264	1	1	57	1	2	1	1.202	1
268.5	1	1	58	2	1	1	1.02	4
273	1	1	59	2	2	1	1.319	1
277.5	1	1	60	2	1	1	1.023	4
282	1	1	61	2	2	1	1.487	1
286.5	1	1	62	1	2	1	1.531	1
291	1	1	63	2	2	1	1.529	1
295.5	1	1	64	1	1	1	0.936	4
300	1	1	65	1	2	1	1.239	1
304.5	1	1	66	2	1	1	0.827	4
309	1	1	67	1	2	1	1.888	1
313.5	1	1	68	1	1	1	1.95	4
318	1	1	69	2	2	1	1.12	1
322.5	1	1	70	2	2	1	1.069	1
327	1	1	71	2	1	1	0.811	4
331.5	1	1	72	1	1	1	0.912	4
336	1	1	73	2	1	1	1.101	4
340.5	1	1	74	1	2	1	 n/a	 n/a
345	1	1	75	1	2	1	1.605	1
349.5	1	1	76	2	2	1	1.645	2
354	1	1	77	1	2	1	1.766	3
358.5	1	1	78	1	1	1	1.636	4
363	1	1	79	2	1	1	1.276	4
367.5	1	1	80	2	2	1	 n/a	 n/a
372	1	1	81	1	1	1	1.026	4
376.5	1	1	82	2	1	1	 n/a	 n/a
381	1	1	83	1	1	1	1.511	4
385.5	1	1	84	2	2	1	 n/a	 n/a
390	1	1	85	1	2	1	 n/a	 n/a
394.5	1	1	86	2	2	1	 n/a	 n/a
399	1	1	87	1	1	1	0.941	4
403.5	1	1	88	2	2	1	1.1	1
408	1	1	89	1	2	1	0.774	1
412.5	1	1	90	1	2	1	0.831	1
417	1	1	91	1	2	1	1.362	1
421.5	1	1	92	2	2	1	1.958	3
426	1	1	93	1	1	1	1.179	4
430.5	1	1	94	2	2	1	1.173	1
435	1	1	95	1	1	1	1.337	4
439.5	1	1	96	2	2	1	1.793	1
