onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	2	1.718	3
15	1	1	2	2	2	2	0.859	4
18	1	1	3	2	2	2	1.103	4
21	1	1	4	2	1	1	1.358	2
24	1	1	5	2	1	2	1.589	3
27	1	1	6	2	1	2	0.734	3
30	1	1	7	2	1	1	1.358	2
33	1	1	8	2	2	1	1.752	3
36	1	1	9	2	2	1	0.741	4
39	1	1	10	2	1	1	0.831	1
42	1	1	11	2	2	1	1.652	3
45	1	1	12	2	2	2	1.59	3
63	1	2	1	1	2	1	1.889	2
66	1	2	2	1	2	1	1.733	3
69	1	2	3	1	1	2	0.76	4
72	1	2	4	1	2	1	0.723	1
75	1	2	5	1	2	2	1.707	2
78	1	2	6	1	2	2	1.346	2
81	1	2	7	1	1	1	 n/a	 n/a
84	1	2	8	1	2	2	1.324	2
87	1	2	9	1	1	2	0.768	3
90	1	2	10	1	1	1	1.972	2
93	1	2	11	1	1	2	1.029	3
96	1	2	12	1	1	1	1.723	1
114	1	3	1	3	2	2	1.23	1
117	1	3	2	3	2	2	 n/a	 n/a
120	1	3	3	3	2	1	1.095	1
123	1	3	4	3	1	2	1.242	4
126	1	3	5	3	2	1	0.976	2
129	1	3	6	3	1	1	0.761	4
132	1	3	7	3	2	2	1.13	1
135	1	3	8	3	1	1	0.757	4
138	1	3	9	3	2	1	1.406	1
141	1	3	10	3	1	2	1.144	4
144	1	3	11	3	1	1	0.664	4
147	1	3	12	3	1	2	0.946	4
165	1	4	1	1	2	1	1.656	3
168	1	4	2	1	1	1	1.824	2
171	1	4	3	1	1	2	1.072	1
174	1	4	4	1	2	2	1.259	1
177	1	4	5	1	2	1	0.95	1
180	1	4	6	1	2	2	0.769	1
183	1	4	7	1	2	2	0.82	1
186	1	4	8	1	1	1	1.081	4
189	1	4	9	1	2	1	1.956	3
192	1	4	10	1	1	1	1.59	2
195	1	4	11	1	1	2	0.891	4
198	1	4	12	1	1	2	0.785	4
216	1	5	1	2	1	2	1.353	1
219	1	5	2	2	2	1	1.201	4
222	1	5	3	2	1	1	 n/a	 n/a
225	1	5	4	2	1	1	1.497	3
228	1	5	5	2	2	2	1.201	4
231	1	5	6	2	2	2	0.709	4
234	1	5	7	2	1	2	0.975	4
237	1	5	8	2	2	1	0.948	4
240	1	5	9	2	1	2	1.878	4
243	1	5	10	2	2	2	0.677	4
246	1	5	11	2	1	1	0.911	4
249	1	5	12	2	2	1	0.843	4
267	1	6	1	3	1	2	1.095	4
270	1	6	2	3	1	2	0.878	4
273	1	6	3	3	1	2	0.959	4
276	1	6	4	3	2	1	1.345	1
279	1	6	5	3	2	1	0.695	1
282	1	6	6	3	1	1	1.19	4
285	1	6	7	3	2	2	0.995	1
288	1	6	8	3	1	1	0.935	4
291	1	6	9	3	2	2	1.142	1
294	1	6	10	3	1	1	1.512	4
297	1	6	11	3	2	2	0.78	1
300	1	6	12	3	2	1	0.801	1
