onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	2	1.692	3
15	1	1	2	2	2	2	0.632	3
18	1	1	3	2	2	2	1.091	4
21	1	1	4	2	2	2	0.701	4
24	1	1	5	2	1	1	1.104	3
27	1	1	6	2	1	1	1.234	2
30	1	1	7	2	1	2	0.892	1
33	1	1	8	2	1	1	1.175	3
36	1	1	9	2	2	1	1.271	4
39	1	1	10	2	2	1	0.757	4
42	1	1	11	2	2	1	1.532	3
45	1	1	12	2	1	2	1.032	3
63	1	2	1	1	2	1	 n/a	 n/a
66	1	2	2	1	1	2	1.098	3
69	1	2	3	1	2	2	1.376	2
72	1	2	4	1	2	2	1.073	1
75	1	2	5	1	1	1	1.234	3
78	1	2	6	1	1	2	0.734	3
81	1	2	7	1	1	1	1.558	2
84	1	2	8	1	2	2	1.164	4
87	1	2	9	1	1	1	0.952	1
90	1	2	10	1	2	1	1.743	3
93	1	2	11	1	2	1	1.147	3
96	1	2	12	1	1	2	0.912	3
114	1	3	1	2	2	1	1.717	4
117	1	3	2	2	1	2	1.674	1
120	1	3	3	2	1	1	1.208	3
123	1	3	4	2	1	1	1.467	3
126	1	3	5	2	2	2	1.725	2
129	1	3	6	2	2	1	1.376	2
132	1	3	7	2	1	2	1.626	2
135	1	3	8	2	1	2	0.592	3
138	1	3	9	2	2	1	0.631	4
141	1	3	10	2	2	2	0.674	4
144	1	3	11	2	2	2	1.685	3
147	1	3	12	2	1	1	1.062	3
165	1	4	1	1	1	1	1.534	1
168	1	4	2	1	2	2	1.667	3
171	1	4	3	1	1	1	0.799	3
174	1	4	4	1	2	2	0.903	1
177	1	4	5	1	2	1	 n/a	 n/a
180	1	4	6	1	2	1	0.946	1
183	1	4	7	1	1	2	1.291	2
186	1	4	8	1	2	2	0.832	1
189	1	4	9	1	1	1	1.621	2
192	1	4	10	1	2	1	1.523	1
195	1	4	11	1	1	2	1.842	3
198	1	4	12	1	1	2	1.968	4
