onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	1	1	0.874	4
15	1	1	2	3	1	2	 n/a	 n/a
18	1	1	3	3	1	1	1.07	4
21	1	1	4	3	2	2	1.582	1
24	1	1	5	3	1	2	0.625	4
27	1	1	6	3	1	2	0.418	4
30	1	1	7	3	2	1	0.635	1
33	1	1	8	3	2	1	0.947	1
36	1	1	9	3	1	1	0.733	4
39	1	1	10	3	2	1	1.14	1
42	1	1	11	3	2	2	1.204	1
45	1	1	12	3	2	2	1.066	2
63	1	2	1	2	2	2	1.395	4
66	1	2	2	2	1	1	0.915	4
69	1	2	3	2	2	2	0.818	4
72	1	2	4	2	1	1	0.975	1
75	1	2	5	2	1	2	1.001	1
78	1	2	6	2	2	1	1.295	3
81	1	2	7	2	2	1	0.701	4
84	1	2	8	2	1	2	1.151	1
87	1	2	9	2	2	2	1.472	2
90	1	2	10	2	1	1	1.207	1
93	1	2	11	2	1	2	1.472	35
96	1	2	12	2	2	1	1.909	3
114	1	3	1	1	1	1	0.832	4
117	1	3	2	1	1	1	1.121	4
120	1	3	3	1	2	2	1.217	1
123	1	3	4	1	1	2	0.926	3
126	1	3	5	1	2	1	1.312	2
129	1	3	6	1	2	1	1.272	2
132	1	3	7	1	1	1	1.66	3
135	1	3	8	1	1	2	1.577	3
138	1	3	9	1	2	1	1.02	1
141	1	3	10	1	1	2	1.242	3
144	1	3	11	1	2	2	1.388	2
147	1	3	12	1	2	2	1.309	1
165	1	4	1	3	2	1	0.802	1
168	1	4	2	3	1	1	0.939	4
171	1	4	3	3	1	1	1.228	4
174	1	4	4	3	2	1	0.875	1
177	1	4	5	3	1	2	0.939	4
180	1	4	6	3	2	2	1.546	1
183	1	4	7	3	2	2	0.868	1
186	1	4	8	3	1	2	1.459	4
189	1	4	9	3	2	1	0.94	1
192	1	4	10	3	2	2	1.115	1
195	1	4	11	3	1	2	0.917	4
198	1	4	12	3	1	1	0.506	4
216	1	5	1	1	1	2	 n/a	 n/a
219	1	5	2	1	1	2	1.117	3
222	1	5	3	1	2	2	1.064	1
225	1	5	4	1	1	1	1.652	2
228	1	5	5	1	2	1	1.964	1
231	1	5	6	1	2	2	1.248	1
234	1	5	7	1	2	2	1.236	1
237	1	5	8	1	2	1	 n/a	 n/a
240	1	5	9	1	1	2	 n/a	 n/a
243	1	5	10	1	1	1	1.663	2
246	1	5	11	1	2	1	1.195	1
249	1	5	12	1	1	1	0.999	2
267	1	6	1	2	1	2	1.699	2
270	1	6	2	2	2	1	1.366	4
273	1	6	3	2	1	1	1.788	1
276	1	6	4	2	2	2	1.318	2
279	1	6	5	2	2	1	1.398	3
282	1	6	6	2	1	1	1.141	1
285	1	6	7	2	2	2	1.987	2
288	1	6	8	2	2	1	1.197	4
291	1	6	9	2	2	2	0.858	4
294	1	6	10	2	1	2	1.169	4
297	1	6	11	2	1	1	1.183	2
300	1	6	12	2	1	2	1.136	1
