onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	1	1.019	4
15	1	1	2	2	2	1	0.724	4
18	1	1	3	2	2	1	1.342	2
21	1	1	4	2	1	2	1.257	3
24	1	1	5	2	1	1	1.762	1
27	1	1	6	2	1	1	1.021	3
30	1	1	7	2	2	2	1.537	1
33	1	1	8	2	2	2	1.305	3
36	1	1	9	2	1	1	0.882	3
39	1	1	10	2	2	2	0.883	4
42	1	1	11	2	1	2	1.175	2
45	1	1	12	2	1	2	1.056	3
63	1	2	1	1	2	2	 n/a	 n/a
66	1	2	2	1	2	1	0.004	3
69	1	2	3	1	1	2	1.078	4
72	1	2	4	1	1	1	1.283	4
75	1	2	5	1	1	1	1.594	2
78	1	2	6	1	1	2	0.934	1
81	1	2	7	1	1	2	1.036	3
84	1	2	8	1	2	1	1.203	2
87	1	2	9	1	2	2	1.239	2
90	1	2	10	1	1	1	1.193	4
93	1	2	11	1	2	1	1.831	3
96	1	2	12	1	2	2	1.498	2
114	1	3	1	2	1	2	1.355	3
117	1	3	2	2	2	1	1.196	2
120	1	3	3	2	2	2	1.221	4
123	1	3	4	2	1	1	1.609	2
126	1	3	5	2	2	1	0.964	3
129	1	3	6	2	1	1	1.445	1
132	1	3	7	2	2	2	1.032	4
135	1	3	8	2	1	2	0.959	4
138	1	3	9	2	2	2	1.786	1
141	1	3	10	2	2	1	 n/a	 n/a
144	1	3	11	2	1	2	 n/a	 n/a
147	1	3	12	2	1	1	1.082	1
165	1	4	1	1	1	2	1.287	1
168	1	4	2	1	1	1	1.343	2
171	1	4	3	1	1	1	0.659	4
174	1	4	4	1	2	1	1.592	2
177	1	4	5	1	2	2	1.473	2
180	1	4	6	1	2	1	0.916	1
183	1	4	7	1	2	2	1.455	3
186	1	4	8	1	1	2	1.022	4
189	1	4	9	1	2	1	 n/a	 n/a
192	1	4	10	1	1	1	1.374	3
195	1	4	11	1	2	2	1.746	2
198	1	4	12	1	1	2	1.23	3
