onset	duration	block	trial	task	stim cat	repetition	reaction_time	response	accuracy	confidence lvl	RT confidence report
15	6	1	1	1	1	2	1.97	1	1	3	2.051
21	6	1	2	1	2	1	1.785	1	1	3	1.537
27	6	1	3	2	2	2	2.977	2	1	4	0.831
33	6	1	4	1	2	2	1.774	1	1	4	0.748
39	6	1	5	1	1	1	2.552	1	1	4	1.204
45	6	1	6	2	2	2	2.988	2	1	3	0.935
51	6	1	7	1	1	1	2.332	1	1	3	1.794
57	6	1	8	1	1	2	1.594	2	0	2	0.81
63	6	1	9	2	1	2	2.006	2	1	3	0.737
69	6	1	10	1	2	1	1.57	1	1	4	0.944
75	6	1	11	2	2	1	1.548	2	1	4	1.167
81	6	1	12	1	1	2	1.448	2	0	4	0.703
87	6	1	13	1	2	2	2.269	1	1	2	0.96
93	6	1	14	2	2	2	1.259	2	1	4	0.133
99	6	1	15	1	1	2	1.348	1	1	2	0.37
105	6	1	16	1	1	2	2.782	1	1	2	0.385
111	6	1	17	2	2	1	1.202	2	1	4	0.543
117	6	1	18	2	1	2	2.443	2	1	2	0.647
123	6	1	19	1	2	2	1.353	1	1	4	0.572
129	6	1	20	2	1	2	1.312	2	1	4	1.13
135	6	1	21	1	2	2	1.504	1	1	4	0.482
141	6	1	22	2	1	1	3.939	2	1	4	0.605
147	6	1	23	2	2	2	2.011	2	1	4	1.286
153	6	1	24	2	1	1	1.977	2	1	3	0.742
159	6	1	25	2	1	1	7	7	0	 n/a	 n/a
165	6	1	26	1	1	2	3.302	1	1	3	0.805
171	6	1	27	2	2	1	1.532	2	1	2	1.327
177	6	1	28	1	1	1	2.658	1	1	3	0.525
183	6	1	29	2	1	1	1.93	2	1	3	0.76
189	6	1	30	2	1	2	3.261	2	1	1	0.228
195	6	1	31	1	2	1	4.529	2	0	 n/a	 n/a
201	6	1	32	1	1	2	1.467	1	1	4	0.504
207	6	1	33	1	2	2	1.542	1	1	4	1.022
213	6	1	34	2	2	2	2.343	2	1	4	0.72
219	6	1	35	1	1	1	1.767	2	0	3	0.229
225	6	1	36	2	1	1	2.957	2	1	4	0.591
231	6	1	37	1	2	2	2.291	2	0	3	0.392
237	6	1	38	2	2	2	1.195	2	1	4	0.232
243	6	1	39	1	2	2	1.993	1	1	4	0.496
249	6	1	40	1	2	1	2.088	1	1	3	0.351
255	6	1	41	1	2	2	1.603	2	0	4	0.222
261	6	1	42	2	1	1	1.304	2	1	3	1.504
267	6	1	43	1	1	1	1.447	1	1	4	0.434
273	6	1	44	1	1	1	2.859	1	1	2	0.354
279	6	1	45	1	2	2	1.539	1	1	4	0.267
285	6	1	46	2	1	1	1.96	1	0	3	0.765
291	6	1	47	2	2	2	1.171	2	1	4	0.066
297	6	1	48	1	1	1	2.009	1	1	2	0.235
303	6	1	49	1	2	2	2.396	1	1	3	0.548
309	6	1	50	2	1	1	2.685	2	1	3	0.607
315	6	1	51	2	1	1	1.496	2	1	3	0.276
321	6	1	52	2	2	1	1.575	2	1	3	1.343
327	6	1	53	2	2	1	0.998	2	1	4	0.479
333	6	1	54	2	2	1	1.778	2	1	3	0.311
339	6	1	55	2	2	2	0.931	2	1	4	0.219
345	6	1	56	2	1	1	1.058	2	1	3	0.319
351	6	1	57	1	1	2	2.59	1	1	2	1.091
357	6	1	58	2	1	2	1.676	2	1	3	0.613
363	6	1	59	1	2	1	3.721	1	1	1	0.173
369	6	1	60	2	2	2	2.963	2	1	2	0.451
375	6	1	61	1	2	2	2.075	1	1	3	0.812
381	6	1	62	2	1	2	2.589	1	0	1	0.263
387	6	1	63	1	1	1	1.585	1	1	2	0.481
393	6	1	64	2	2	2	2.398	2	1	2	0.492
399	6	1	65	2	1	2	1.755	2	1	3	0.336
405	6	1	66	1	2	1	2.994	2	0	2	0.327
411	6	1	67	2	2	1	1.677	2	1	3	0.508
417	6	1	68	2	1	2	2.318	1	0	1	0.193
423	6	1	69	1	2	1	1.302	1	1	1	0.042
429	6	1	70	1	2	1	1.24	1	1	3	0.468
435	6	1	71	1	1	1	1.88	1	1	4	0.17
441	6	1	72	1	1	2	1.458	1	1	4	0.298
447	6	1	73	2	2	1	4.287	2	1	 n/a	 n/a
453	6	1	74	1	2	1	2.197	1	1	3	0.511
459	6	1	75	2	1	2	1.986	1	0	1	1.202
465	6	1	76	2	2	2	1.416	2	1	3	0.49
471	6	1	77	1	1	1	2.166	2	0	3	0.538
477	6	1	78	2	1	2	1.625	2	1	2	0.331
483	6	1	79	1	1	1	1.609	2	0	3	0.461
489	6	1	80	2	2	1	1.685	1	0	2	1.31
495	6	1	81	2	1	1	2.911	2	1	3	0.471
501	6	1	82	2	1	2	2.224	1	0	2	0.285
507	6	1	83	1	2	1	2.506	1	1	2	0.669
513	6	1	84	1	1	2	1.148	1	1	4	0.533
519	6	1	85	2	2	1	1.464	2	1	4	0.426
525	6	1	86	1	1	2	1.492	1	1	3	0.267
531	6	1	87	1	2	1	2.656	2	0	3	0.461
537	6	1	88	2	2	2	2.282	2	1	4	0.273
543	6	1	89	2	2	1	1.429	2	1	3	0.219
549	6	1	90	2	1	2	1.586	2	1	3	0.29
555	6	1	91	1	2	2	2.491	1	1	2	0.881
561	6	1	92	2	1	1	2.834	2	1	1	0.254
567	6	1	93	1	1	2	1.934	1	1	3	0.372
573	6	1	94	1	2	1	2.101	1	1	 n/a	 n/a
579	6	1	95	1	1	1	2.627	1	1	4	0.347
585	6	1	96	2	2	1	2.013	1	0	2	1
