onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	2	1.424	2
15	1	1	2	1	1	1	 n/a	 n/a
18	1	1	3	1	1	2	1.327	3
21	1	1	4	1	1	1	1.059	3
24	1	1	5	1	1	2	1.089	3
27	1	1	6	1	1	2	0.876	3
30	1	1	7	1	2	1	0.957	3
33	1	1	8	1	1	1	0.654	3
36	1	1	9	1	2	2	0.81	1
39	1	1	10	1	2	2	1.121	2
42	1	1	11	1	2	1	1.117	1
45	1	1	12	1	2	1	0.82	3
63	1	2	1	2	1	2	1.292	2
66	1	2	2	2	1	2	1.154	2
69	1	2	3	2	1	1	1.036	3
72	1	2	4	2	1	1	1.002	4
75	1	2	5	2	2	1	1.146	1
78	1	2	6	2	2	2	0.662	4
81	1	2	7	2	2	1	0.942	3
84	1	2	8	2	2	1	1.039	1
87	1	2	9	2	2	2	1.448	1
90	1	2	10	2	1	2	1.24	2
93	1	2	11	2	1	1	0.849	4
96	1	2	12	2	2	2	0.901	3
114	1	3	1	1	1	1	 n/a	 n/a
117	1	3	2	1	2	2	 n/a	 n/a
120	1	3	3	1	1	1	 n/a	 n/a
123	1	3	4	1	1	2	1.288	3
126	1	3	5	1	1	2	0.845	1
129	1	3	6	1	2	1	1.292	3
132	1	3	7	1	2	2	0.838	1
135	1	3	8	1	2	1	1.157	4
138	1	3	9	1	1	2	0.901	3
141	1	3	10	1	2	2	0.931	4
144	1	3	11	1	1	1	1.026	1
147	1	3	12	1	2	1	0.643	1
165	1	4	1	2	1	1	0.939	4
168	1	4	2	2	2	1	1.06	4
171	1	4	3	2	2	2	0.922	4
174	1	4	4	2	2	2	1.052	3
177	1	4	5	2	2	1	0.855	4
180	1	4	6	2	1	1	1.032	3
183	1	4	7	2	1	1	0.818	3
186	1	4	8	2	2	1	0.87	4
189	1	4	9	2	2	2	1.066	4
192	1	4	10	2	1	2	1.79	3
195	1	4	11	2	1	2	1.24	2
198	1	4	12	2	1	2	1.039	3
