onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	1	1.085	1
15	1	1	2	2	2	1	1.095	1
18	1	1	3	2	1	2	1.133	1
21	1	1	4	2	1	2	0.864	4
24	1	1	5	2	1	1	0.501	4
27	1	1	6	2	2	2	0.658	1
30	1	1	7	2	1	1	1.2	3
33	1	1	8	2	2	2	0.871	1
36	1	1	9	2	1	2	0.821	1
39	1	1	10	2	2	2	0.61	1
42	1	1	11	2	1	1	0.975	3
45	1	1	12	2	2	1	1.304	2
63	1	2	1	1	2	2	1.606	3
66	1	2	2	1	2	1	1.095	3
69	1	2	3	1	2	2	1.125	3
72	1	2	4	1	2	1	1.35	3
75	1	2	5	1	1	2	0.997	2
78	1	2	6	1	1	2	0.645	1
81	1	2	7	1	2	1	1.076	3
84	1	2	8	1	1	1	0.679	3
87	1	2	9	1	1	1	0.832	3
90	1	2	10	1	1	2	0.884	3
93	1	2	11	1	2	2	0.769	4
96	1	2	12	1	1	1	1.105	4
114	1	3	1	2	2	1	0.837	4
117	1	3	2	2	1	1	0.81	1
120	1	3	3	2	2	2	0.739	4
123	1	3	4	2	1	2	0.954	3
126	1	3	5	2	2	2	0.713	4
129	1	3	6	2	1	1	0.841	1
132	1	3	7	2	2	2	1.074	1
135	1	3	8	2	1	1	1.033	3
138	1	3	9	2	2	1	0.766	4
141	1	3	10	2	1	2	1.02	1
144	1	3	11	2	1	2	1.166	3
147	1	3	12	2	2	1	0.911	3
165	1	4	1	1	1	2	1.317	1
168	1	4	2	1	2	2	0.964	1
171	1	4	3	1	2	1	0.927	4
174	1	4	4	1	1	1	0.78	1
177	1	4	5	1	2	2	0.975	1
180	1	4	6	1	1	2	0.856	4
183	1	4	7	1	1	2	0.833	4
186	1	4	8	1	2	2	0.84	1
189	1	4	9	1	1	1	0.904	3
192	1	4	10	1	1	1	0.936	1
195	1	4	11	1	2	1	0.932	3
198	1	4	12	1	2	1	0.885	4
