onset	duration	block	trial	task	stim cat	repetition	reaction_time	response	accuracy	confidence lvl	RT confidence report
15	6	1	1	1	1	2	2.869	1	1	2	1.108
21	6	1	2	2	2	2	1.666	2	1	4	0.427
27	6	1	3	1	2	2	1.156	1	1	4	0.319
33	6	1	4	1	2	1	1.161	1	1	4	0.29
39	6	1	5	2	2	2	1.632	2	1	4	0.262
45	6	1	6	2	1	1	1.829	2	1	4	0.205
51	6	1	7	2	2	1	3.192	2	1	2	0.335
57	6	1	8	1	2	2	1.152	1	1	4	0.292
63	6	1	9	2	2	2	2.97	2	1	3	1.272
69	6	1	10	1	1	1	2.681	1	1	3	0.421
75	6	1	11	2	1	1	1.919	1	0	1	0.889
81	6	1	12	1	2	1	2.833	1	1	2	1.065
87	6	1	13	2	2	1	1.451	2	1	3	0.448
93	6	1	14	2	1	2	0.925	2	1	4	0.31
99	6	1	15	1	2	1	2.085	1	1	2	1.407
105	6	1	16	2	2	2	1.11	2	1	4	0.146
111	6	1	17	1	1	2	1.841	1	1	2	0.723
117	6	1	18	2	2	2	0.824	2	1	4	0.137
123	6	1	19	2	1	1	2.746	1	0	4	0.635
129	6	1	20	2	2	1	1.135	2	1	3	0.617
135	6	1	21	1	1	1	2.466	1	1	3	0.589
141	6	1	22	2	1	1	3.108	2	1	1	0.97
147	6	1	23	2	1	2	2.217	1	0	2	1.15
153	6	1	24	2	1	2	1.452	2	1	4	0.319
159	6	1	25	2	2	1	0.856	2	1	4	0.204
165	6	1	26	2	2	1	0.877	2	1	4	0.187
171	6	1	27	2	1	1	1.207	2	1	4	0.257
177	6	1	28	1	2	2	1.122	2	0	4	0.177
183	6	1	29	2	2	2	0.944	2	1	4	0.18
189	6	1	30	1	1	2	0.987	1	1	4	0.211
195	6	1	31	2	1	2	1.876	2	1	4	0.327
201	6	1	32	1	2	2	2.259	2	0	3	0.275
207	6	1	33	1	2	1	1.878	1	1	4	0.751
213	6	1	34	1	1	2	1.001	1	1	4	0.273
219	6	1	35	2	2	2	1.025	2	1	4	0.209
225	6	1	36	2	2	1	1.058	2	1	4	0.946
231	6	1	37	1	1	2	1.239	1	1	4	0.146
237	6	1	38	2	1	1	2.883	1	0	2	0.26
243	6	1	39	2	1	2	1.195	2	1	4	0.192
249	6	1	40	1	1	2	1.903	1	1	2	0.764
255	6	1	41	1	2	2	2.075	1	1	4	0.31
261	6	1	42	1	2	1	2.547	1	1	4	0.209
267	6	1	43	1	2	1	1.586	1	1	3	0.62
273	6	1	44	1	1	1	1.779	1	1	3	0.378
279	6	1	45	1	1	1	4.681	2	0	n/a	n/a
285	6	1	46	1	2	1	2.447	2	0	2	0.595
291	6	1	47	2	1	2	1.883	2	1	2	0.381
297	6	1	48	1	1	2	2.686	1	1	3	0.406
303	6	1	49	1	1	1	1.217	1	1	3	0.339
309	6	1	50	1	1	1	1.01	1	1	4	0.148
315	6	1	51	2	1	2	1.472	2	1	4	0.455
321	6	1	52	2	1	2	2.191	2	1	2	0.351
327	6	1	53	2	2	2	0.989	2	1	4	0.18
333	6	1	54	2	1	1	3.767	1	0	1	0.334
339	6	1	55	1	1	2	0.95	1	1	3	0.499
345	6	1	56	2	2	2	1.078	2	1	4	0.133
351	6	1	57	2	2	1	1.777	2	1	4	0.279
357	6	1	58	1	1	2	1.977	1	1	2	0.615
363	6	1	59	1	2	1	3.012	1	1	2	0.791
369	6	1	60	1	2	1	1.892	1	1	3	0.488
375	6	1	61	2	2	2	1.766	2	1	4	0.142
381	6	1	62	1	2	1	2.846	1	1	3	0.635
387	6	1	63	1	1	1	0.993	1	1	4	0.123
393	6	1	64	2	1	1	1.244	2	1	4	0.256
399	6	1	65	2	1	2	3.731	2	1	3	0.797
405	6	1	66	1	1	2	3.054	2	0	1	0.233
411	6	1	67	1	2	1	2.953	2	0	2	0.693
417	6	1	68	1	1	2	3.651	2	0	2	0.346
423	6	1	69	1	2	2	0.914	1	1	3	0.488
429	6	1	70	1	2	2	0.996	1	1	4	0.198
435	6	1	71	2	1	2	1.286	2	1	4	0.2
441	6	1	72	2	2	2	0.986	2	1	4	0.148
447	6	1	73	2	2	1	0.876	2	1	4	0.219
453	6	1	74	1	2	2	1.864	1	1	4	0.714
459	6	1	75	2	1	2	2.385	2	1	2	0.455
465	6	1	76	1	1	1	3.186	2	0	3	0.329
471	6	1	77	1	1	1	3.222	2	0	3	0.53
477	6	1	78	2	2	1	1.411	2	1	4	0.119
483	6	1	79	2	2	1	0.958	2	1	3	0.178
489	6	1	80	1	2	2	1.172	1	1	4	0.284
495	6	1	81	2	1	1	2.584	1	0	2	0.844
501	6	1	82	1	1	2	1.296	1	1	4	0.254
507	6	1	83	2	2	1	1.392	1	0	3	0.418
513	6	1	84	1	1	1	1.572	1	1	2	0.969
519	6	1	85	1	2	2	2.275	1	1	1	0.401
525	6	1	86	1	1	1	1.958	1	1	4	0.169
531	6	1	87	2	2	1	3.648	2	1	4	0.52
537	6	1	88	2	2	2	2.04	1	0	3	0.423
543	6	1	89	2	1	1	1.849	2	1	4	0.083
549	6	1	90	2	1	1	2.369	2	1	2	0.545
555	6	1	91	1	1	1	0.887	1	1	2	0.377
561	6	1	92	2	1	1	1.173	2	1	4	0.277
567	6	1	93	1	2	2	2.135	1	1	4	0.161
573	6	1	94	1	2	2	0.992	1	1	4	0.126
579	6	1	95	2	1	2	1.176	2	1	3	0.362
585	6	1	96	1	2	1	3.547	1	1	3	0.975
