onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	1	1.419	4
16.5	1	1	2	2	2	1	0.976	1
21	1	1	3	1	2	1	1.266	1
25.5	1	1	4	1	1	1	0.768	4
30	1	1	5	2	1	1	0.533	4
34.5	1	1	6	2	1	1	0.678	4
39	1	1	7	2	2	1	1.296	1
43.5	1	1	8	1	1	1	0.895	4
48	1	1	9	2	1	1	0.97	4
52.5	1	1	10	2	1	1	0.551	4
57	1	1	11	2	2	1	1.347	1
61.5	1	1	12	2	2	1	0.647	4
66	1	1	13	2	2	1	1.029	1
70.5	1	1	14	1	1	1	0.651	4
75	1	1	15	2	2	1	1.076	3
79.5	1	1	16	1	1	1	1.072	4
84	1	1	17	1	2	1	0.871	1
88.5	1	1	18	2	1	1	1.101	4
93	1	1	19	2	2	1	0.64	1
97.5	1	1	20	1	2	1	1.187	3
102	1	1	21	1	2	1	1.311	1
106.5	1	1	22	1	2	1	0.923	1
111	1	1	23	1	1	1	0.652	4
115.5	1	1	24	1	2	1	1.226	1
120	1	1	25	1	2	1	0.627	1
124.5	1	1	26	1	1	1	0.597	1
129	1	1	27	1	2	1	0.785	1
133.5	1	1	28	1	1	1	0.503	4
138	1	1	29	1	1	1	0.598	4
142.5	1	1	30	2	1	1	0.85	4
147	1	1	31	1	1	1	0.59	4
151.5	1	1	32	1	1	1	0.501	4
156	1	1	33	2	2	1	0.615	1
160.5	1	1	34	1	1	1	0.519	4
165	1	1	35	2	2	1	1.019	1
169.5	1	1	36	2	1	1	0.791	4
174	1	1	37	2	1	1	0.626	4
178.5	1	1	38	1	1	1	1.462	4
183	1	1	39	1	2	1	0.777	1
187.5	1	1	40	1	1	1	0.76	4
192	1	1	41	2	1	1	0.559	4
196.5	1	1	42	2	2	1	1.198	1
201	1	1	43	1	1	1	0.623	4
205.5	1	1	44	1	2	1	0.604	4
210	1	1	45	1	1	1	0.977	4
214.5	1	1	46	2	1	1	0.566	4
219	1	1	47	1	2	1	0.839	1
223.5	1	1	48	1	1	1	1.149	4
228	1	1	49	1	2	1	0.75	1
232.5	1	1	50	1	1	1	1.063	4
237	1	1	51	2	1	1	1.114	4
241.5	1	1	52	2	1	1	0.614	4
246	1	1	53	2	2	1	0.738	1
250.5	1	1	54	2	1	1	0.996	4
255	1	1	55	2	1	1	0.682	4
259.5	1	1	56	1	2	1	1.027	1
264	1	1	57	2	2	1	0.653	4
268.5	1	1	58	1	1	1	0.707	4
273	1	1	59	1	1	1	0.795	4
277.5	1	1	60	2	1	1	0.603	4
282	1	1	61	2	2	1	1.025	1
286.5	1	1	62	1	2	1	0.78	1
291	1	1	63	2	1	1	0.56	1
295.5	1	1	64	1	2	1	0.7	1
300	1	1	65	1	1	1	0.682	4
304.5	1	1	66	2	1	1	0.692	4
309	1	1	67	2	2	1	0.64	4
313.5	1	1	68	2	2	1	0.731	1
318	1	1	69	1	2	1	1.274	1
322.5	1	1	70	2	1	1	0.75	4
327	1	1	71	1	2	1	1.787	1
331.5	1	1	72	1	2	1	 n/a	 n/a
336	1	1	73	2	2	1	0.171	3
340.5	1	1	74	2	2	1	1.219	1
345	1	1	75	2	2	1	0.746	1
349.5	1	1	76	1	1	1	0.925	4
354	1	1	77	2	2	1	0.983	1
358.5	1	1	78	2	1	1	0.974	4
363	1	1	79	2	2	1	0.729	1
367.5	1	1	80	1	1	1	0.645	4
372	1	1	81	2	1	1	1.446	4
376.5	1	1	82	1	2	1	1.081	1
381	1	1	83	2	1	1	0.976	4
385.5	1	1	84	2	1	1	0.662	4
390	1	1	85	1	1	1	0.561	4
394.5	1	1	86	2	2	1	0.663	1
399	1	1	87	1	2	1	0.945	1
403.5	1	1	88	2	1	1	0.78	4
408	1	1	89	1	2	1	0.729	1
412.5	1	1	90	2	2	1	1.027	1
417	1	1	91	1	2	1	0.733	1
421.5	1	1	92	2	2	1	0.837	1
426	1	1	93	2	2	1	0.698	1
430.5	1	1	94	1	1	1	0.892	4
435	1	1	95	1	2	1	1.418	2
439.5	1	1	96	1	2	1	0.925	1
