onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	1	0.799	4
15	1	1	2	1	1	1	0.741	1
18	1	1	3	1	2	1	1.36	2
21	1	1	4	1	2	2	1.085	3
24	1	1	5	1	2	2	1.3	3
27	1	1	6	1	1	2	0.774	3
30	1	1	7	1	1	2	0.904	1
33	1	1	8	1	2	1	1.088	3
36	1	1	9	1	1	2	0.851	3
39	1	1	10	1	1	1	0.731	4
42	1	1	11	1	2	2	1.092	3
45	1	1	12	1	2	1	1.064	4
63	1	2	1	2	2	1	0.721	4
66	1	2	2	2	2	2	0.69	4
69	1	2	3	2	1	2	0.856	1
72	1	2	4	2	1	2	0.961	1
75	1	2	5	2	1	1	1.291	1
78	1	2	6	2	1	1	0.926	2
81	1	2	7	2	2	1	0.943	4
84	1	2	8	2	1	1	1.089	4
87	1	2	9	2	2	1	1.078	3
90	1	2	10	2	1	2	0.936	1
93	1	2	11	2	2	2	0.743	4
96	1	2	12	2	2	2	0.727	4
114	1	3	1	1	2	2	0.717	4
117	1	3	2	1	2	2	0.711	4
120	1	3	3	1	1	2	1.212	3
123	1	3	4	1	1	1	0.805	1
126	1	3	5	1	1	2	0.896	3
129	1	3	6	1	2	1	0.953	3
132	1	3	7	1	2	1	0.844	1
135	1	3	8	1	1	1	0.696	4
138	1	3	9	1	1	2	1.259	3
141	1	3	10	1	2	2	0.885	1
144	1	3	11	1	2	1	1.184	3
147	1	3	12	1	1	1	1.043	4
165	1	4	1	2	2	1	0.739	4
168	1	4	2	2	1	1	0.939	4
171	1	4	3	2	1	1	1.458	3
174	1	4	4	2	2	2	1.062	3
177	1	4	5	2	1	2	0.791	3
180	1	4	6	2	2	2	0.949	3
183	1	4	7	2	2	1	1.06	4
186	1	4	8	2	1	2	0.998	1
189	1	4	9	2	2	2	0.698	4
192	1	4	10	2	1	2	0.608	1
195	1	4	11	2	1	1	0.831	4
198	1	4	12	2	2	1	1.059	3
