onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	2	1.297	4
15	1	1	2	2	2	2	1.974	4
18	1	1	3	2	2	1	1.194	4
21	1	1	4	2	1	1	1.528	1
24	1	1	5	2	2	1	1.227	4
27	1	1	6	2	1	2	1.332	1
30	1	1	7	2	1	1	1.446	2
33	1	1	8	2	2	1	1.548	3
36	1	1	9	2	1	2	1.889	1
39	1	1	10	2	1	2	1.617	3
42	1	1	11	2	2	2	0.882	4
45	1	1	12	2	1	1	0.852	1
63	1	2	1	1	1	1	1.466	3
66	1	2	2	1	1	1	1.102	4
69	1	2	3	1	1	2	1.166	3
72	1	2	4	1	2	2	1.384	2
75	1	2	5	1	2	1	 n/a	 n/a
78	1	2	6	1	1	2	1.47	1
81	1	2	7	1	2	2	1.379	2
84	1	2	8	1	1	2	1.719	4
87	1	2	9	1	1	1	1.388	3
90	1	2	10	1	2	2	1.279	2
93	1	2	11	1	2	1	1.776	3
96	1	2	12	1	2	1	1.196	4
114	1	3	1	2	1	2	1.586	3
117	1	3	2	2	2	2	1.515	3
120	1	3	3	2	1	1	1.814	3
123	1	3	4	2	1	2	1.698	2
126	1	3	5	2	1	2	 n/a	 n/a
129	1	3	6	2	2	2	1.356	4
132	1	3	7	2	2	1	0.983	4
135	1	3	8	2	1	1	1.978	3
138	1	3	9	2	2	2	1.813	3
141	1	3	10	2	1	1	1.576	2
144	1	3	11	2	2	1	1.657	4
147	1	3	12	2	2	1	1.561	3
165	1	4	1	3	1	2	0.797	4
168	1	4	2	3	1	1	0.895	4
171	1	4	3	3	2	2	0.997	1
174	1	4	4	3	1	2	1.303	4
177	1	4	5	3	1	2	1.927	3
180	1	4	6	3	2	2	1.063	1
183	1	4	7	3	1	1	0.706	4
186	1	4	8	3	2	2	1.453	1
189	1	4	9	3	1	1	 n/a	 n/a
192	1	4	10	3	2	1	1.938	1
195	1	4	11	3	2	1	1.802	2
198	1	4	12	3	2	1	0.704	1
216	1	5	1	1	2	2	1.027	2
219	1	5	2	1	1	1	1.977	3
222	1	5	3	1	1	2	1.099	3
225	1	5	4	1	1	2	0.86	2
228	1	5	5	1	2	1	0.988	1
231	1	5	6	1	1	2	1.706	2
234	1	5	7	1	1	1	1.241	3
237	1	5	8	1	2	1	0.926	4
240	1	5	9	1	2	2	1.002	2
243	1	5	10	1	2	2	0.812	2
246	1	5	11	1	1	1	1.019	2
249	1	5	12	1	2	1	 n/a	 n/a
267	1	6	1	3	1	1	0.719	4
270	1	6	2	3	2	2	0.617	1
273	1	6	3	3	1	1	0.656	4
276	1	6	4	3	2	1	0.719	1
279	1	6	5	3	2	2	1.733	1
282	1	6	6	3	1	2	0.684	4
285	1	6	7	3	1	2	0.865	4
288	1	6	8	3	1	1	0.722	4
291	1	6	9	3	2	1	1.264	1
294	1	6	10	3	2	1	1.298	1
297	1	6	11	3	1	2	1.646	4
300	1	6	12	3	2	2	1.701	2
