onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	2	2	0.854	1
15	1	1	2	3	1	2	0.798	4
18	1	1	3	3	1	1	0.622	4
21	1	1	4	3	2	2	0.675	1
24	1	1	5	3	1	2	0.761	4
27	1	1	6	3	1	1	1.203	4
30	1	1	7	3	2	1	0.766	1
33	1	1	8	3	2	2	0.912	1
36	1	1	9	3	1	2	1.112	4
39	1	1	10	3	2	1	1.815	2
42	1	1	11	3	2	1	0.687	1
45	1	1	12	3	1	1	 n/a	 n/a
63	1	2	1	2	2	2	1.33	4
66	1	2	2	2	2	1	1.236	4
69	1	2	3	2	1	1	 n/a	 n/a
72	1	2	4	2	1	1	1.834	3
75	1	2	5	2	2	2	1.372	4
78	1	2	6	2	2	1	1.663	3
81	1	2	7	2	2	1	0.815	4
84	1	2	8	2	1	1	1.02	1
87	1	2	9	2	1	2	1.96	1
90	1	2	10	2	2	2	0.974	3
93	1	2	11	2	1	2	0.919	1
96	1	2	12	2	1	2	1.275	1
114	1	3	1	1	1	1	1.448	2
117	1	3	2	1	1	2	1.517	2
120	1	3	3	1	2	1	1.095	1
123	1	3	4	1	2	1	1.246	1
126	1	3	5	1	1	2	1.033	2
129	1	3	6	1	2	2	1.273	3
132	1	3	7	1	1	1	1.845	3
135	1	3	8	1	2	2	 n/a	 n/a
138	1	3	9	1	1	2	1.5	4
141	1	3	10	1	1	1	1.48	3
144	1	3	11	1	2	2	1.419	2
147	1	3	12	1	2	1	0.533	1
165	1	4	1	2	2	2	1.31	4
168	1	4	2	2	1	2	0.844	1
171	1	4	3	2	2	2	0.796	4
174	1	4	4	2	2	2	0.856	3
177	1	4	5	2	1	1	0.775	1
180	1	4	6	2	1	1	1.209	1
183	1	4	7	2	1	2	0.73	1
186	1	4	8	2	2	1	0.803	4
189	1	4	9	2	1	2	1.596	1
192	1	4	10	2	2	1	0.827	4
195	1	4	11	2	2	1	0.847	4
198	1	4	12	2	1	1	0.913	1
216	1	5	1	1	2	1	1.669	2
219	1	5	2	1	1	2	0.884	4
222	1	5	3	1	1	1	1.568	2
225	1	5	4	1	2	2	0.929	3
228	1	5	5	1	1	1	1.407	2
231	1	5	6	1	1	2	1.162	1
234	1	5	7	1	2	1	1.878	2
237	1	5	8	1	2	1	1.248	1
240	1	5	9	1	1	2	1.019	2
243	1	5	10	1	2	2	1.301	3
246	1	5	11	1	2	2	0.75	4
249	1	5	12	1	1	1	1.561	3
267	1	6	1	3	1	2	0.807	4
270	1	6	2	3	2	1	0.649	1
273	1	6	3	3	1	2	0.745	1
276	1	6	4	3	2	2	0.902	1
279	1	6	5	3	1	2	0.848	4
282	1	6	6	3	1	1	0.792	4
285	1	6	7	3	2	2	0.734	1
288	1	6	8	3	1	1	0.726	4
291	1	6	9	3	2	2	0.615	1
294	1	6	10	3	2	1	1.34	2
297	1	6	11	3	1	1	0.992	4
300	1	6	12	3	2	1	0.858	1
