onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	1	1.572	3
16.5	1	1	2	2	1	1	0.783	4
21	1	1	3	2	2	1	1.388	1
25.5	1	1	4	2	2	1	0.831	1
30	1	1	5	1	2	1	0.974	1
34.5	1	1	6	1	2	1	0.935	2
39	1	1	7	1	1	1	1.205	4
43.5	1	1	8	1	1	1	0.882	4
48	1	1	9	2	2	1	1.497	1
52.5	1	1	10	2	2	1	 n/a	 n/a
57	1	1	11	1	1	1	0.881	4
61.5	1	1	12	1	1	1	0.954	4
66	1	1	13	1	2	1	0.874	4
70.5	1	1	14	2	2	1	1.091	1
75	1	1	15	1	1	1	0.696	4
79.5	1	1	16	1	2	1	0.82	1
84	1	1	17	2	1	1	0.803	4
88.5	1	1	18	2	2	1	0.897	1
93	1	1	19	1	2	1	0.693	1
97.5	1	1	20	2	2	1	0.865	1
102	1	1	21	1	2	1	0.772	1
106.5	1	1	22	1	1	1	0.666	4
111	1	1	23	2	2	1	0.83	1
115.5	1	1	24	2	1	1	1.27	4
120	1	1	25	1	1	1	0.805	1
124.5	1	1	26	2	2	1	0.554	1
129	1	1	27	2	2	1	1.688	2
133.5	1	1	28	2	2	1	0.681	1
138	1	1	29	1	1	1	1.336	4
142.5	1	1	30	1	1	1	1.354	4
147	1	1	31	1	1	1	 n/a	 n/a
151.5	1	1	32	2	1	1	0.005	4
156	1	1	33	1	2	1	0.83	1
160.5	1	1	34	2	1	1	1.173	4
165	1	1	35	2	1	1	0.699	4
169.5	1	1	36	2	2	1	0.855	1
174	1	1	37	2	1	1	0.813	4
178.5	1	1	38	2	2	1	0.772	1
183	1	1	39	2	2	1	1.428	2
187.5	1	1	40	1	2	1	1.806	1
192	1	1	41	2	2	1	1.662	3
196.5	1	1	42	2	1	1	0.954	4
201	1	1	43	2	1	1	0.837	4
205.5	1	1	44	2	1	1	1.072	4
210	1	1	45	1	1	1	0.763	4
214.5	1	1	46	1	2	1	1.669	2
219	1	1	47	1	1	1	1.381	4
223.5	1	1	48	1	2	1	1.559	2
228	1	1	49	1	1	1	1.148	4
232.5	1	1	50	2	1	1	0.91	4
237	1	1	51	2	2	1	1.412	1
241.5	1	1	52	1	1	1	0.78	4
246	1	1	53	1	2	1	1.248	1
250.5	1	1	54	1	2	1	1.333	1
255	1	1	55	2	2	1	1	2
259.5	1	1	56	2	2	1	1.296	1
264	1	1	57	1	2	1	1.183	1
268.5	1	1	58	2	1	1	1.261	4
273	1	1	59	1	2	1	1.116	1
277.5	1	1	60	2	1	1	0.726	4
282	1	1	61	2	1	1	0.749	4
286.5	1	1	62	1	1	1	1.098	4
291	1	1	63	1	2	1	 n/a	 n/a
295.5	1	1	64	1	2	1	 n/a	 n/a
300	1	1	65	2	1	1	0.744	4
304.5	1	1	66	2	2	1	0.766	1
309	1	1	67	1	1	1	0.625	4
313.5	1	1	68	1	2	1	1.481	2
318	1	1	69	2	2	1	1.513	2
322.5	1	1	70	1	2	1	1.277	2
327	1	1	71	1	1	1	1.059	4
331.5	1	1	72	2	1	1	0.65	4
336	1	1	73	2	1	1	 n/a	 n/a
340.5	1	1	74	2	1	1	0.632	4
345	1	1	75	1	1	1	0.686	4
349.5	1	1	76	2	1	1	0.658	4
354	1	1	77	1	1	1	0.546	4
358.5	1	1	78	1	2	1	1.096	2
363	1	1	79	2	2	1	0.997	3
367.5	1	1	80	1	1	1	0.707	4
372	1	1	81	1	1	1	0.827	4
376.5	1	1	82	1	2	1	0.918	2
381	1	1	83	2	1	1	0.97	4
385.5	1	1	84	2	1	1	0.798	4
390	1	1	85	2	1	1	0.728	4
394.5	1	1	86	2	1	1	0.655	4
399	1	1	87	1	2	1	1.579	2
403.5	1	1	88	1	1	1	1.122	4
408	1	1	89	2	2	1	1.075	1
412.5	1	1	90	2	2	1	1.463	1
417	1	1	91	1	2	1	 n/a	 n/a
421.5	1	1	92	1	1	1	0.703	4
426	1	1	93	2	1	1	0.797	4
430.5	1	1	94	2	2	1	0.836	2
435	1	1	95	1	2	1	1.062	2
439.5	1	1	96	1	1	1	0.784	4
