onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	1	1	0.729	4
15	1	1	2	3	1	2	0.631	4
18	1	1	3	3	2	2	0.702	1
21	1	1	4	3	1	2	0.662	4
24	1	1	5	3	2	1	1.26	2
27	1	1	6	3	2	1	0.893	1
30	1	1	7	3	2	2	0.776	1
33	1	1	8	3	1	1	0.815	4
36	1	1	9	3	1	1	0.005	4
39	1	1	10	3	2	2	0.803	1
42	1	1	11	3	2	1	0.852	2
45	1	1	12	3	1	2	0.827	4
63	1	2	1	1	1	1	1.185	1
66	1	2	2	1	2	2	0.927	4
69	1	2	3	1	1	1	0.657	4
72	1	2	4	1	2	2	1.02	1
75	1	2	5	1	1	2	0.921	3
78	1	2	6	1	1	1	1.22	3
81	1	2	7	1	2	1	0.803	2
84	1	2	8	1	2	1	0.629	2
87	1	2	9	1	1	2	0.77	3
90	1	2	10	1	2	2	0.662	2
93	1	2	11	1	2	1	1.174	1
96	1	2	12	1	1	2	0.868	2
114	1	3	1	2	1	2	0.949	1
117	1	3	2	2	1	2	0.886	4
120	1	3	3	2	2	1	0.917	3
123	1	3	4	2	1	1	0.888	2
126	1	3	5	2	2	2	0.895	2
129	1	3	6	2	2	2	0.925	3
132	1	3	7	2	1	1	1.039	2
135	1	3	8	2	2	1	0.876	3
138	1	3	9	2	2	2	0.823	3
141	1	3	10	2	1	1	0.95	2
144	1	3	11	2	2	1	0.724	3
147	1	3	12	2	1	2	0.717	2
165	1	4	1	3	1	1	0.896	4
168	1	4	2	3	2	2	0.68	1
171	1	4	3	3	1	1	0.844	4
174	1	4	4	3	2	2	0.857	2
177	1	4	5	3	2	1	1.252	1
180	1	4	6	3	2	1	0.842	1
183	1	4	7	3	1	2	0.785	4
186	1	4	8	3	1	2	0.799	4
189	1	4	9	3	2	2	0.672	1
192	1	4	10	3	2	1	0.838	3
195	1	4	11	3	1	2	1.059	3
198	1	4	12	3	1	1	0.719	4
216	1	5	1	2	2	2	1.001	3
219	1	5	2	2	1	1	1.118	2
222	1	5	3	2	1	1	0.752	3
225	1	5	4	2	1	2	1.059	2
228	1	5	5	2	2	2	1.032	3
231	1	5	6	2	2	1	0.799	3
234	1	5	7	2	2	1	0.974	3
237	1	5	8	2	2	1	1.021	3
240	1	5	9	2	1	2	1.002	1
243	1	5	10	2	2	2	1.283	4
246	1	5	11	2	1	2	1.078	1
249	1	5	12	2	1	1	1.107	4
267	1	6	1	1	2	1	0.838	3
270	1	6	2	1	2	2	0.901	1
273	1	6	3	1	1	2	1.019	3
276	1	6	4	1	1	1	0.873	1
279	1	6	5	1	1	1	0.747	4
282	1	6	6	1	2	1	1.033	1
285	1	6	7	1	2	1	0.723	2
288	1	6	8	1	2	2	0.921	2
291	1	6	9	1	1	2	0.826	3
294	1	6	10	1	1	1	0.726	3
297	1	6	11	1	1	2	1.02	1
300	1	6	12	1	2	2	0.919	2
