onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	1	0.821	3
15	1	1	2	2	2	1	0.735	2
18	1	1	3	2	1	1	0.589	2
21	1	1	4	2	2	2	0.719	3
24	1	1	5	2	1	2	0.823	3
27	1	1	6	2	1	2	1.248	2
30	1	1	7	2	1	1	0.744	3
33	1	1	8	2	2	1	0.762	2
36	1	1	9	2	2	1	0.762	2
39	1	1	10	2	2	2	0.937	3
42	1	1	11	2	1	2	0.835	2
45	1	1	12	2	2	2	0.786	2
63	1	2	1	1	1	1	0.817	2
66	1	2	2	1	1	2	0.665	3
69	1	2	3	1	1	2	0.452	4
72	1	2	4	1	2	1	0.639	2
75	1	2	5	1	2	2	0.736	1
78	1	2	6	1	2	1	0.943	3
81	1	2	7	1	2	2	0.921	3
84	1	2	8	1	2	2	0.784	2
87	1	2	9	1	1	1	0.97	3
90	1	2	10	1	1	1	0.643	4
93	1	2	11	1	1	2	0.733	3
96	1	2	12	1	2	1	0.693	2
114	1	3	1	2	2	2	0.889	3
117	1	3	2	2	1	1	0.835	3
120	1	3	3	2	2	1	0.756	3
123	1	3	4	2	2	2	0.739	3
126	1	3	5	2	2	1	0.803	2
129	1	3	6	2	1	1	0.913	3
132	1	3	7	2	2	2	0.758	4
135	1	3	8	2	1	2	0.704	3
138	1	3	9	2	1	1	0.845	1
141	1	3	10	2	1	2	1.02	3
144	1	3	11	2	1	2	1.246	3
147	1	3	12	2	2	1	1.577	3
165	1	4	1	1	1	2	0.689	3
168	1	4	2	1	2	2	0.644	2
171	1	4	3	1	1	2	0.858	3
174	1	4	4	1	2	1	0.798	1
177	1	4	5	1	1	1	0.858	4
180	1	4	6	1	1	1	1.043	2
183	1	4	7	1	2	2	0.777	1
186	1	4	8	1	1	1	0.925	4
189	1	4	9	1	2	2	1.325	3
192	1	4	10	1	2	1	1.536	3
195	1	4	11	1	1	2	1.926	4
198	1	4	12	1	2	1	1.363	2
