onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	1	0.726	4
15	1	1	2	2	2	1	0.714	3
18	1	1	3	2	1	1	0.94	1
21	1	1	4	2	1	1	0.949	3
24	1	1	5	2	1	2	0.818	3
27	1	1	6	2	1	2	0.816	2
30	1	1	7	2	1	2	1.093	3
33	1	1	8	2	1	1	1.074	2
36	1	1	9	2	2	2	1.178	4
39	1	1	10	2	2	2	0.829	4
42	1	1	11	2	2	1	0.92	3
45	1	1	12	2	2	2	1.273	2
63	1	2	1	1	1	2	0.81	1
66	1	2	2	1	2	2	0.565	2
69	1	2	3	1	2	1	0.766	4
72	1	2	4	1	1	1	0.73	3
75	1	2	5	1	1	2	0.781	3
78	1	2	6	1	2	1	0.786	2
81	1	2	7	1	1	1	0.861	3
84	1	2	8	1	2	2	0.848	3
87	1	2	9	1	2	1	1.031	2
90	1	2	10	1	1	2	0.834	4
93	1	2	11	1	2	2	0.822	1
96	1	2	12	1	1	1	1.098	3
114	1	3	1	2	2	2	0.863	3
117	1	3	2	2	2	1	0.761	3
120	1	3	3	2	1	1	0.656	1
123	1	3	4	2	2	1	0.815	3
126	1	3	5	2	2	2	0.88	3
129	1	3	6	2	2	2	0.773	2
132	1	3	7	2	1	1	0.781	2
135	1	3	8	2	1	2	0.667	3
138	1	3	9	2	2	1	0.707	3
141	1	3	10	2	1	1	0.828	2
144	1	3	11	2	1	2	0.902	3
147	1	3	12	2	1	2	0.874	3
165	1	4	1	1	1	2	0.738	2
168	1	4	2	1	2	1	0.693	2
171	1	4	3	1	2	1	0.644	1
174	1	4	4	1	1	1	0.677	4
177	1	4	5	1	1	2	1.001	2
180	1	4	6	1	2	2	1.118	3
183	1	4	7	1	2	2	1.508	3
186	1	4	8	1	1	2	0.725	4
189	1	4	9	1	2	1	1.078	3
192	1	4	10	1	1	1	0.943	2
195	1	4	11	1	1	1	0.837	4
198	1	4	12	1	2	2	1.655	3
