onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	1	1.277	1
15	1	1	2	2	2	1	0.829	3
18	1	1	3	2	1	2	0.883	1
21	1	1	4	2	2	2	0.984	3
24	1	1	5	2	1	2	0.691	2
27	1	1	6	2	1	1	0.786	3
30	1	1	7	2	2	2	0.672	3
33	1	1	8	2	1	2	0.748	2
36	1	1	9	2	2	2	0.735	3
39	1	1	10	2	2	1	0.64	4
42	1	1	11	2	2	1	0.767	3
45	1	1	12	2	1	1	0.694	2
63	1	2	1	1	1	2	0.802	3
66	1	2	2	1	1	1	0.815	3
69	1	2	3	1	2	1	1.019	3
72	1	2	4	1	1	1	0.67	4
75	1	2	5	1	1	2	0.916	2
78	1	2	6	1	2	1	0.866	4
81	1	2	7	1	1	1	0.767	3
84	1	2	8	1	2	2	0.784	2
87	1	2	9	1	2	2	0.988	1
90	1	2	10	1	1	2	0.959	2
93	1	2	11	1	2	2	1.026	1
96	1	2	12	1	2	1	0.805	3
114	1	3	1	2	2	1	0.992	2
117	1	3	2	2	1	1	0.991	2
120	1	3	3	2	1	2	1.126	2
123	1	3	4	2	2	2	1.088	2
126	1	3	5	2	1	1	0.885	2
129	1	3	6	2	1	1	0.747	3
132	1	3	7	2	2	1	0.769	3
135	1	3	8	2	2	2	0.76	3
138	1	3	9	2	2	1	0.719	2
141	1	3	10	2	1	2	0.863	3
144	1	3	11	2	1	2	0.69	1
147	1	3	12	2	2	2	0.775	3
165	1	4	1	1	2	2	0.754	2
168	1	4	2	1	1	2	0.586	1
171	1	4	3	1	2	1	0.607	3
174	1	4	4	1	2	1	0.833	2
177	1	4	5	1	2	1	0.647	2
180	1	4	6	1	1	1	0.752	3
183	1	4	7	1	1	2	0.782	2
186	1	4	8	1	1	2	0.698	3
189	1	4	9	1	2	2	0.722	2
192	1	4	10	1	1	1	0.768	2
195	1	4	11	1	1	1	0.695	3
198	1	4	12	1	2	2	0.815	3
