onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	1	1.684	4
16.5	1	1	2	2	1	1	0.909	4
21	1	1	3	2	1	1	0.822	4
25.5	1	1	4	1	2	1	1.049	1
30	1	1	5	1	2	1	0.926	1
34.5	1	1	6	1	2	1	1.019	1
39	1	1	7	1	1	1	0.828	4
43.5	1	1	8	1	1	1	0.922	4
48	1	1	9	2	1	1	0.888	4
52.5	1	1	10	2	2	1	0.595	1
57	1	1	11	1	2	1	0.905	1
61.5	1	1	12	2	2	1	1.178	3
66	1	1	13	2	1	1	0.866	3
70.5	1	1	14	2	1	1	0.788	4
75	1	1	15	2	2	1	0.794	1
79.5	1	1	16	1	1	1	0.653	4
84	1	1	17	2	2	1	0.825	1
88.5	1	1	18	1	2	1	0.823	1
93	1	1	19	1	1	1	0.954	4
97.5	1	1	20	2	1	1	0.548	4
102	1	1	21	1	2	1	0.904	1
106.5	1	1	22	2	1	1	0.716	4
111	1	1	23	1	2	1	1.028	1
115.5	1	1	24	1	1	1	0.631	4
120	1	1	25	1	1	1	0.65	4
124.5	1	1	26	1	2	1	0.92	1
129	1	1	27	1	1	1	0.607	4
133.5	1	1	28	2	1	1	0.603	4
138	1	1	29	2	1	1	0.989	4
142.5	1	1	30	2	2	1	0.794	1
147	1	1	31	1	1	1	0.731	4
151.5	1	1	32	1	2	1	0.875	1
156	1	1	33	1	2	1	0.792	4
160.5	1	1	34	1	2	1	0.83	1
165	1	1	35	2	1	1	1.219	4
169.5	1	1	36	2	2	1	0.732	1
174	1	1	37	2	2	1	0.735	1
178.5	1	1	38	1	2	1	0.816	1
183	1	1	39	1	1	1	0.83	4
187.5	1	1	40	1	2	1	1.043	2
192	1	1	41	2	2	1	0.943	1
196.5	1	1	42	2	1	1	0.632	4
201	1	1	43	1	1	1	0.784	4
205.5	1	1	44	2	2	1	0.912	1
210	1	1	45	2	1	1	0.717	4
214.5	1	1	46	1	1	1	0.632	4
219	1	1	47	2	2	1	0.755	1
223.5	1	1	48	1	2	1	1.116	1
228	1	1	49	2	2	1	1.106	1
232.5	1	1	50	1	1	1	1.043	3
237	1	1	51	2	1	1	0.848	4
241.5	1	1	52	2	1	1	1.027	3
246	1	1	53	2	2	1	0.754	1
250.5	1	1	54	1	1	1	1.032	4
255	1	1	55	2	1	1	1.542	3
259.5	1	1	56	2	2	1	1.482	2
264	1	1	57	1	2	1	0.897	2
268.5	1	1	58	1	1	1	0.757	4
273	1	1	59	2	1	1	0.93	4
277.5	1	1	60	2	2	1	1.173	3
282	1	1	61	1	2	1	1.465	2
286.5	1	1	62	2	1	1	0.786	3
291	1	1	63	1	1	1	0.845	4
295.5	1	1	64	1	1	1	0.895	4
300	1	1	65	2	2	1	1.386	1
304.5	1	1	66	2	2	1	0.794	1
309	1	1	67	1	2	1	1.244	1
313.5	1	1	68	1	2	1	1.429	1
318	1	1	69	1	1	1	0.864	4
322.5	1	1	70	1	2	1	0.927	1
327	1	1	71	1	2	1	1.238	2
331.5	1	1	72	2	2	1	0.795	1
336	1	1	73	1	1	1	0.843	4
340.5	1	1	74	1	2	1	0.89	1
345	1	1	75	2	1	1	0.779	4
349.5	1	1	76	2	2	1	0.923	1
354	1	1	77	1	1	1	0.768	4
358.5	1	1	78	1	1	1	0.885	4
363	1	1	79	1	2	1	0.698	2
367.5	1	1	80	2	2	1	0.857	1
372	1	1	81	1	1	1	0.896	4
376.5	1	1	82	2	1	1	0.923	4
381	1	1	83	2	2	1	0.772	1
385.5	1	1	84	2	2	1	1.132	2
390	1	1	85	2	1	1	0.848	4
394.5	1	1	86	2	1	1	0.86	4
399	1	1	87	2	2	1	1.148	1
403.5	1	1	88	2	1	1	0.91	4
408	1	1	89	1	2	1	0.916	1
412.5	1	1	90	1	1	1	1.09	4
417	1	1	91	2	2	1	1.026	1
421.5	1	1	92	1	1	1	0.81	4
426	1	1	93	2	1	1	0.888	4
430.5	1	1	94	2	2	1	0.797	1
435	1	1	95	2	1	1	0.679	4
439.5	1	1	96	1	1	1	0.791	4
