onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	2	1.075	2
15	1	1	2	1	1	2	0.876	3
18	1	1	3	1	1	2	0.907	3
21	1	1	4	1	1	1	0.775	2
24	1	1	5	1	1	1	1.02	2
27	1	1	6	1	2	1	0.715	1
30	1	1	7	1	2	2	0.817	3
33	1	1	8	1	1	1	0.959	3
36	1	1	9	1	2	1	0.76	1
39	1	1	10	1	1	2	1.15	2
42	1	1	11	1	2	1	0.795	1
45	1	1	12	1	2	2	0.815	1
63	1	2	1	3	2	2	0.712	1
66	1	2	2	3	1	2	0.557	4
69	1	2	3	3	1	1	0.551	4
72	1	2	4	3	2	1	0.997	2
75	1	2	5	3	2	1	0.496	1
78	1	2	6	3	2	2	1.156	2
81	1	2	7	3	1	2	1.026	4
84	1	2	8	3	2	2	0.779	1
87	1	2	9	3	1	2	0.721	4
90	1	2	10	3	2	1	0.951	1
93	1	2	11	3	1	1	0.743	4
96	1	2	12	3	1	1	1.02	3
114	1	3	1	2	1	1	0.935	3
117	1	3	2	2	2	1	0.805	4
120	1	3	3	2	2	1	1.309	3
123	1	3	4	2	2	2	0.723	4
126	1	3	5	2	1	2	0.807	1
129	1	3	6	2	1	1	0.97	3
132	1	3	7	2	1	2	1.169	1
135	1	3	8	2	2	2	1.048	3
138	1	3	9	2	1	1	0.92	1
141	1	3	10	2	1	2	0.837	1
144	1	3	11	2	2	2	1.073	3
147	1	3	12	2	2	1	0.978	4
165	1	4	1	3	2	1	0.716	1
168	1	4	2	3	2	2	1.109	1
171	1	4	3	3	1	1	0.567	4
174	1	4	4	3	2	2	0.857	1
177	1	4	5	3	2	2	1.055	2
180	1	4	6	3	1	2	0.681	4
183	1	4	7	3	1	1	0.521	4
186	1	4	8	3	1	1	0.942	4
189	1	4	9	3	2	1	0.938	1
192	1	4	10	3	1	2	1.03	4
195	1	4	11	3	1	2	0.715	4
198	1	4	12	3	2	1	0.893	1
216	1	5	1	1	1	1	0.877	3
219	1	5	2	1	1	1	0.82	2
222	1	5	3	1	1	2	1.117	2
225	1	5	4	1	2	2	0.974	4
228	1	5	5	1	2	2	0.686	1
231	1	5	6	1	1	1	0.906	1
234	1	5	7	1	2	1	0.816	1
237	1	5	8	1	1	2	0.78	3
240	1	5	9	1	2	1	1.123	2
243	1	5	10	1	2	2	0.876	2
246	1	5	11	1	1	2	0.879	2
249	1	5	12	1	2	1	0.931	2
267	1	6	1	2	1	2	1.056	3
270	1	6	2	2	2	2	1.1	2
273	1	6	3	2	2	1	0.803	3
276	1	6	4	2	1	2	0.767	1
279	1	6	5	2	2	2	0.848	4
282	1	6	6	2	2	1	0.87	3
285	1	6	7	2	1	2	0.89	1
288	1	6	8	2	1	1	1.087	3
291	1	6	9	2	2	1	1.051	4
294	1	6	10	2	2	2	0.952	3
297	1	6	11	2	1	1	0.875	1
300	1	6	12	2	1	1	0.85	1
