onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	2	1.868	1
15	1	1	2	1	1	2	1.237	3
18	1	1	3	1	2	1	1.043	2
21	1	1	4	1	2	1	1.089	2
24	1	1	5	1	2	2	0.802	1
27	1	1	6	1	2	2	1.063	2
30	1	1	7	1	2	2	1.26	2
33	1	1	8	1	1	1	0.958	3
36	1	1	9	1	1	1	1.057	2
39	1	1	10	1	1	1	0.984	3
42	1	1	11	1	1	2	1.145	2
45	1	1	12	1	2	1	0.957	4
63	1	2	1	2	2	2	1.093	3
66	1	2	2	2	1	1	1.073	2
69	1	2	3	2	2	1	1.134	3
72	1	2	4	2	1	2	0.965	1
75	1	2	5	2	2	2	0.886	4
78	1	2	6	2	1	1	0.983	1
81	1	2	7	2	1	2	1.12	1
84	1	2	8	2	1	1	0.956	1
87	1	2	9	2	2	2	0.864	3
90	1	2	10	2	1	2	1.063	3
93	1	2	11	2	2	1	0.957	4
96	1	2	12	2	2	1	1.001	4
114	1	3	1	1	1	2	0.865	4
117	1	3	2	1	2	2	1.126	2
120	1	3	3	1	2	2	1.237	3
123	1	3	4	1	1	1	1.082	3
126	1	3	5	1	2	2	1.153	2
129	1	3	6	1	1	2	0.922	3
132	1	3	7	1	2	1	0.924	1
135	1	3	8	1	2	1	0.946	1
138	1	3	9	1	1	2	0.868	4
141	1	3	10	1	1	1	0.891	3
144	1	3	11	1	1	1	0.876	4
147	1	3	12	1	2	1	0.96	2
165	1	4	1	2	2	1	0.998	3
168	1	4	2	2	1	2	0.9	1
171	1	4	3	2	2	2	1.02	3
174	1	4	4	2	1	1	0.875	1
177	1	4	5	2	2	2	0.841	4
180	1	4	6	2	1	1	0.908	1
183	1	4	7	2	2	2	1.117	3
186	1	4	8	2	2	1	1.101	2
189	1	4	9	2	2	1	0.861	4
192	1	4	10	2	1	2	1.17	2
195	1	4	11	2	1	1	0.743	1
198	1	4	12	2	1	2	0.766	1
