onset	duration	block	trial	task	stim cat	repetition	reaction_time	response	accuracy	confidence lvl	RT confidence report
15	6	1	1	1	2	2	1.892	1	1	2	0.824
21	6	1	2	1	2	2	1.963	1	1	3	0.889
27	6	1	3	1	1	1	1.243	1	1	4	0.781
33	6	1	4	2	2	2	1.346	2	1	4	0.364
39	6	1	5	1	2	2	1.402	1	1	4	0.446
45	6	1	6	1	2	1	1.399	1	1	4	0.502
51	6	1	7	1	1	2	1.794	1	1	3	0.625
57	6	1	8	2	2	1	1.707	1	0	3	0.484
63	6	1	9	1	2	1	1.101	1	1	4	0.287
69	6	1	10	1	1	2	1.329	1	1	4	0.359
75	6	1	11	2	1	1	1.411	2	1	3	0.838
81	6	1	12	1	2	2	2.007	1	1	3	0.873
87	6	1	13	2	1	1	1.517	2	1	4	0.549
93	6	1	14	2	1	1	1.506	2	1	3	1.175
99	6	1	15	1	2	2	1.397	1	1	2	0.76
105	6	1	16	1	2	2	1.408	1	1	3	0.671
111	6	1	17	2	2	2	1.39	2	1	4	0.26
117	6	1	18	2	1	2	1.782	2	1	3	0.662
123	6	1	19	1	2	2	1.659	1	1	2	0.483
129	6	1	20	2	2	2	1.071	2	1	4	0.135
135	6	1	21	1	2	2	1.898	1	1	3	0.626
141	6	1	22	1	1	2	2.077	1	1	3	1.44
147	6	1	23	2	1	2	2.779	2	1	4	1.338
153	6	1	24	1	2	1	1.627	1	1	4	0.405
159	6	1	25	1	1	1	1.785	1	1	3	1.434
165	6	1	26	2	2	1	2.647	2	1	3	1.215
171	6	1	27	1	1	2	1.826	1	1	2	0.817
177	6	1	28	2	2	1	2.631	1	0	2	0.569
183	6	1	29	2	1	1	2.584	2	1	 n/a	 n/a
189	6	1	30	2	1	1	1.432	2	1	4	0.379
195	6	1	31	1	2	1	1.453	1	1	3	0.471
201	6	1	32	1	2	2	1.333	1	1	4	0.789
207	6	1	33	1	1	1	1.772	1	1	4	1.028
213	6	1	34	1	1	1	1.231	1	1	4	0.897
219	6	1	35	2	1	1	1.789	1	0	2	0.983
225	6	1	36	1	1	2	1.691	1	1	3	1.276
231	6	1	37	1	2	1	1.645	1	1	2	0.384
237	6	1	38	2	2	2	1.36	2	1	3	0.638
243	6	1	39	1	1	1	1.698	2	0	1	1.716
249	6	1	40	2	2	2	1.141	2	1	4	0.073
255	6	1	41	2	2	2	1.281	2	1	3	0.342
261	6	1	42	2	1	2	1.256	2	1	4	1.12
267	6	1	43	2	2	1	1.449	2	1	4	0.415
273	6	1	44	1	1	1	1.256	1	1	3	0.461
279	6	1	45	2	1	1	2.432	1	0	3	0.971
285	6	1	46	2	1	2	2.406	2	1	3	0.894
291	6	1	47	1	2	1	1.863	1	1	3	0.63
297	6	1	48	2	2	2	1.476	2	1	4	0.53
303	6	1	49	1	2	2	1.328	1	1	4	0.432
309	6	1	50	1	1	1	1.347	1	1	3	0.743
315	6	1	51	1	1	2	1.339	1	1	4	0.543
321	6	1	52	2	1	1	2.739	2	1	1	0.759
327	6	1	53	2	1	2	2.215	1	0	2	0.696
333	6	1	54	2	2	2	1.178	2	1	4	0.086
339	6	1	55	2	1	2	2.027	2	1	3	0.462
345	6	1	56	1	2	1	1.942	1	1	2	2.155
351	6	1	57	2	2	2	1.215	2	1	4	0.926
357	6	1	58	1	1	1	2.006	1	1	3	0.62
363	6	1	59	2	2	1	1.863	2	1	4	0.306
369	6	1	60	1	1	1	1.471	1	1	4	1.188
375	6	1	61	1	1	2	1.283	1	1	4	0.519
381	6	1	62	2	1	1	2	1	0	3	0.356
387	6	1	63	2	1	1	1.536	2	1	4	0.456
393	6	1	64	1	2	1	1.258	1	1	3	0.412
399	6	1	65	2	2	1	2.533	1	0	2	1.605
405	6	1	66	1	1	1	2.002	1	1	4	0.354
411	6	1	67	2	1	2	1.117	1	0	2	1.602
417	6	1	68	1	2	1	1.55	1	1	4	0.459
423	6	1	69	1	1	1	1.621	1	1	3	0.379
429	6	1	70	2	2	1	2.034	1	0	2	1.448
435	6	1	71	2	2	1	1.451	2	1	4	1.427
441	6	1	72	1	1	2	1.506	1	1	4	0.385
447	6	1	73	2	2	2	1.242	2	1	4	0.544
453	6	1	74	2	2	2	2.299	2	1	1	0.741
459	6	1	75	2	2	1	1.146	2	1	4	0.395
465	6	1	76	2	2	2	1.304	2	1	3	1.06
471	6	1	77	2	1	2	1.527	2	1	4	0.973
477	6	1	78	1	2	1	2.741	2	0	1	1.03
483	6	1	79	2	1	1	2.277	2	1	2	1.035
489	6	1	80	2	1	2	2.395	1	0	2	0.664
495	6	1	81	2	2	1	1.572	2	1	4	0.26
501	6	1	82	1	1	2	1.421	1	1	3	0.359
507	6	1	83	1	1	1	2.434	2	0	2	0.368
513	6	1	84	2	1	2	1.889	1	0	2	1.223
519	6	1	85	1	1	2	1.744	1	1	3	0.893
525	6	1	86	1	2	1	1.932	1	1	3	0.711
531	6	1	87	2	1	2	1.307	2	1	4	0.42
537	6	1	88	2	2	1	1.299	2	1	4	0.157
543	6	1	89	1	1	2	2.143	1	1	3	0.517
549	6	1	90	1	2	2	1.767	1	1	3	1.284
555	6	1	91	1	2	2	1.23	1	1	4	0.285
561	6	1	92	2	2	1	2.163	2	1	4	1.043
567	6	1	93	2	1	2	1.57	2	1	4	0.784
573	6	1	94	2	1	1	1.633	1	0	1	0.754
579	6	1	95	1	2	1	2.253	1	1	4	1.365
585	6	1	96	1	1	2	1.456	1	1	4	0.835
