onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	1	1	1.437	4
15	1	1	2	3	2	1	0.846	1
18	1	1	3	3	2	1	1.05	1
21	1	1	4	3	1	2	0.748	4
24	1	1	5	3	1	2	0.784	4
27	1	1	6	3	1	1	0.66	4
30	1	1	7	3	2	2	0.705	1
33	1	1	8	3	1	2	0.785	4
36	1	1	9	3	2	2	0.844	1
39	1	1	10	3	2	2	0.621	1
42	1	1	11	3	1	1	0.695	4
45	1	1	12	3	2	1	0.633	1
63	1	2	1	2	2	2	1.17	3
66	1	2	2	2	2	1	0.803	4
69	1	2	3	2	2	1	1.022	3
72	1	2	4	2	1	2	0.696	1
75	1	2	5	2	1	2	0.66	1
78	1	2	6	2	2	2	0.84	3
81	1	2	7	2	1	1	0.814	1
84	1	2	8	2	1	2	1.046	4
87	1	2	9	2	1	1	0.831	1
90	1	2	10	2	2	1	0.903	4
93	1	2	11	2	1	1	0.947	4
96	1	2	12	2	2	2	1.02	4
114	1	3	1	1	2	1	0.813	2
117	1	3	2	1	1	1	0.742	1
120	1	3	3	1	1	1	0.754	4
123	1	3	4	1	1	2	0.708	4
126	1	3	5	1	2	1	1.022	1
129	1	3	6	1	2	2	1.082	3
132	1	3	7	1	2	2	0.856	1
135	1	3	8	1	2	2	0.743	1
138	1	3	9	1	1	2	0.867	1
141	1	3	10	1	1	2	0.833	3
144	1	3	11	1	2	1	1.118	1
147	1	3	12	1	1	1	0.725	4
165	1	4	1	3	1	2	1.125	3
168	1	4	2	3	2	1	0.821	1
171	1	4	3	3	1	1	0.691	4
174	1	4	4	3	1	1	0.625	4
177	1	4	5	3	1	1	1.031	4
180	1	4	6	3	2	1	0.611	1
183	1	4	7	3	1	2	1.138	3
186	1	4	8	3	2	1	1.125	2
189	1	4	9	3	2	2	0.743	2
192	1	4	10	3	1	2	0.725	4
195	1	4	11	3	2	2	0.609	1
198	1	4	12	3	2	2	0.955	1
216	1	5	1	1	1	2	0.79	2
219	1	5	2	1	2	2	1.188	3
222	1	5	3	1	2	2	0.925	3
225	1	5	4	1	1	1	0.779	4
228	1	5	5	1	2	1	0.921	3
231	1	5	6	1	1	2	0.795	4
234	1	5	7	1	2	2	1.046	1
237	1	5	8	1	1	1	0.661	4
240	1	5	9	1	1	1	0.848	1
243	1	5	10	1	1	2	0.682	3
246	1	5	11	1	2	1	0.832	2
249	1	5	12	1	2	1	0.847	2
267	1	6	1	2	1	2	0.957	1
270	1	6	2	2	1	2	0.577	1
273	1	6	3	2	1	2	0.527	1
276	1	6	4	2	2	1	0.929	3
279	1	6	5	2	1	1	0.809	3
282	1	6	6	2	2	1	0.843	3
285	1	6	7	2	1	1	1.019	2
288	1	6	8	2	2	1	1.02	3
291	1	6	9	2	2	2	0.855	3
294	1	6	10	2	2	2	0.701	4
297	1	6	11	2	1	1	0.701	3
300	1	6	12	2	2	2	0.836	3
