onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	2	1.266	1
15	1	1	2	1	2	1	1.175	3
18	1	1	3	1	1	1	1.388	2
21	1	1	4	1	2	1	0.808	3
24	1	1	5	1	1	1	0.993	2
27	1	1	6	1	2	2	0.835	2
30	1	1	7	1	2	1	0.988	2
33	1	1	8	1	1	1	0.954	3
36	1	1	9	1	1	2	1.063	3
39	1	1	10	1	1	2	0.914	3
42	1	1	11	1	2	2	1.032	3
45	1	1	12	1	1	2	0.797	2
63	1	2	1	2	1	1	0.826	1
66	1	2	2	2	1	2	0.759	1
69	1	2	3	2	1	2	0.645	1
72	1	2	4	2	2	1	0.968	3
75	1	2	5	2	2	2	0.971	4
78	1	2	6	2	2	1	1.599	2
81	1	2	7	2	1	2	1.174	1
84	1	2	8	2	2	2	0.973	3
87	1	2	9	2	1	1	1.207	1
90	1	2	10	2	1	1	1.112	3
93	1	2	11	2	2	2	1.02	3
96	1	2	12	2	2	1	0.858	3
114	1	3	1	1	1	1	1.057	4
117	1	3	2	1	2	1	1.319	2
120	1	3	3	1	1	2	1.019	2
123	1	3	4	1	2	1	0.936	4
126	1	3	5	1	2	2	1.303	2
129	1	3	6	1	2	1	0.788	1
132	1	3	7	1	1	1	0.631	1
135	1	3	8	1	1	1	1.145	2
138	1	3	9	1	2	2	0.863	2
141	1	3	10	1	1	2	0.927	2
144	1	3	11	1	2	2	1.22	2
147	1	3	12	1	1	2	1.272	1
165	1	4	1	2	2	2	n/a	n/a
168	1	4	2	2	2	2	1.645	2
171	1	4	3	2	1	1	0.836	1
174	1	4	4	2	2	1	0.901	3
177	1	4	5	2	2	1	0.78	3
180	1	4	6	2	2	2	1.05	4
183	1	4	7	2	2	1	1.174	3
186	1	4	8	2	1	2	0.967	2
189	1	4	9	2	1	2	0.779	1
192	1	4	10	2	1	1	0.84	1
195	1	4	11	2	1	2	0.751	1
198	1	4	12	2	1	1	1.087	3
