onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	1	1.245	3
16.5	1	1	2	2	1	1	0.745	4
21	1	1	3	2	1	1	 n/a	 n/a
25.5	1	1	4	1	2	1	0.94	1
30	1	1	5	2	2	1	1.728	2
34.5	1	1	6	1	2	1	1.222	1
39	1	1	7	2	2	1	1.054	1
43.5	1	1	8	1	2	1	0.715	1
48	1	1	9	1	2	1	0.71	1
52.5	1	1	10	2	1	1	1.098	4
57	1	1	11	2	1	1	0.898	4
61.5	1	1	12	1	2	1	0.973	1
66	1	1	13	1	1	1	0.844	4
70.5	1	1	14	2	2	1	1.113	1
75	1	1	15	1	1	1	0.743	4
79.5	1	1	16	1	1	1	0.605	4
84	1	1	17	2	2	1	 n/a	 n/a
88.5	1	1	18	1	2	1	1.248	1
93	1	1	19	2	1	1	1.635	3
97.5	1	1	20	2	2	1	0.996	1
102	1	1	21	2	2	1	0.969	1
106.5	1	1	22	2	2	1	0.918	1
111	1	1	23	1	2	1	0.672	1
115.5	1	1	24	1	2	1	0.774	1
120	1	1	25	1	2	1	1.105	1
124.5	1	1	26	2	1	1	1.284	4
129	1	1	27	2	2	1	0.74	1
133.5	1	1	28	2	2	1	0.99	1
138	1	1	29	1	2	1	0.72	1
142.5	1	1	30	1	2	1	0.714	1
147	1	1	31	2	2	1	0.825	1
151.5	1	1	32	1	2	1	0.856	1
156	1	1	33	2	2	1	0.992	1
160.5	1	1	34	2	1	1	1.045	4
165	1	1	35	2	1	1	0.694	4
169.5	1	1	36	1	1	1	0.701	4
174	1	1	37	1	2	1	1.649	2
178.5	1	1	38	1	1	1	0.819	4
183	1	1	39	2	2	1	0.925	1
187.5	1	1	40	1	2	1	1.572	2
192	1	1	41	2	1	1	0.691	4
196.5	1	1	42	1	1	1	0.658	4
201	1	1	43	2	2	1	0.914	1
205.5	1	1	44	2	1	1	1.797	3
210	1	1	45	2	1	1	1.019	3
214.5	1	1	46	2	2	1	1.067	1
219	1	1	47	2	1	1	0.67	4
223.5	1	1	48	2	2	1	0.891	1
228	1	1	49	1	1	1	0.8	4
232.5	1	1	50	1	1	1	0.576	4
237	1	1	51	2	2	1	1.767	2
241.5	1	1	52	1	1	1	0.874	4
246	1	1	53	2	2	1	1.291	2
250.5	1	1	54	1	1	1	1.914	4
255	1	1	55	1	2	1	1.444	1
259.5	1	1	56	2	1	1	1.824	3
264	1	1	57	2	1	1	0.911	4
268.5	1	1	58	1	1	1	1.454	4
273	1	1	59	1	2	1	1.019	1
277.5	1	1	60	2	1	1	0.701	4
282	1	1	61	2	1	1	0.533	4
286.5	1	1	62	1	2	1	0.679	1
291	1	1	63	1	1	1	1.735	4
295.5	1	1	64	2	2	1	0.684	1
300	1	1	65	2	2	1	0.848	1
304.5	1	1	66	1	2	1	0.772	2
309	1	1	67	1	2	1	1.307	2
313.5	1	1	68	1	2	1	0.756	1
318	1	1	69	1	1	1	1.428	3
322.5	1	1	70	1	1	1	0.754	4
327	1	1	71	2	2	1	1.226	2
331.5	1	1	72	2	1	1	1.425	3
336	1	1	73	1	1	1	0.671	4
340.5	1	1	74	1	1	1	1.254	3
345	1	1	75	1	1	1	1.147	4
349.5	1	1	76	1	2	1	0.683	1
354	1	1	77	1	2	1	1.206	1
358.5	1	1	78	2	1	1	1.788	4
363	1	1	79	1	2	1	0.663	1
367.5	1	1	80	2	2	1	0.614	1
372	1	1	81	1	1	1	1.263	4
376.5	1	1	82	2	1	1	0.827	4
381	1	1	83	1	1	1	1.273	3
385.5	1	1	84	2	2	1	0.825	1
390	1	1	85	2	1	1	0.984	4
394.5	1	1	86	1	1	1	 n/a	 n/a
399	1	1	87	2	1	1	0.792	4
403.5	1	1	88	1	1	1	0.698	4
408	1	1	89	2	2	1	0.703	1
412.5	1	1	90	1	1	1	1.48	3
417	1	1	91	1	1	1	0.697	4
421.5	1	1	92	2	1	1	0.854	4
426	1	1	93	2	2	1	0.725	1
430.5	1	1	94	2	1	1	1.162	3
435	1	1	95	1	2	1	1.19	1
439.5	1	1	96	1	1	1	1.137	4
