onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	2	 NaN	 NaN
15	1	1	2	2	2	1	0.736	2
18	1	1	3	2	1	1	0.771	1
21	1	1	4	2	1	2	0.829	1
24	1	1	5	2	1	2	0.739	1
27	1	1	6	2	1	1	1.073	1
30	1	1	7	2	2	2	0.765	4
33	1	1	8	2	2	2	1.123	2
36	1	1	9	2	2	2	0.795	3
39	1	1	10	2	1	1	0.498	1
42	1	1	11	2	2	1	0.716	3
45	1	1	12	2	2	1	0.782	2
63	1	2	1	1	1	1	1.241	1
66	1	2	2	1	1	1	1.522	1
69	1	2	3	1	2	2	0.826	3
72	1	2	4	1	2	2	0.793	3
75	1	2	5	1	2	1	0.662	4
78	1	2	6	1	2	1	1.021	2
81	1	2	7	1	1	2	0.832	1
84	1	2	8	1	2	1	0.956	1
87	1	2	9	1	2	2	0.856	3
90	1	2	10	1	1	1	0.7	2
93	1	2	11	1	1	2	0.661	2
96	1	2	12	1	1	2	0.822	3
114	1	3	1	2	1	2	0.875	2
117	1	3	2	2	1	1	0.814	2
120	1	3	3	2	2	2	0.976	4
123	1	3	4	2	2	1	0.95	2
126	1	3	5	2	2	2	0.722	3
129	1	3	6	2	1	1	0.578	2
132	1	3	7	2	1	2	0.811	1
135	1	3	8	2	2	2	0.767	3
138	1	3	9	2	2	1	0.846	3
141	1	3	10	2	2	1	0.73	4
144	1	3	11	2	1	2	0.689	1
147	1	3	12	2	1	1	0.837	1
165	1	4	1	1	2	2	0.803	4
168	1	4	2	1	1	1	1.017	2
171	1	4	3	1	2	1	0.95	3
174	1	4	4	1	2	1	0.931	1
177	1	4	5	1	1	2	0.759	1
180	1	4	6	1	2	2	0.997	3
183	1	4	7	1	1	1	0.633	1
186	1	4	8	1	1	2	0.816	4
189	1	4	9	1	2	1	1.094	1
192	1	4	10	1	1	2	0.69	4
195	1	4	11	1	1	1	0.693	4
198	1	4	12	1	2	2	0.769	3
