onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	1	1.232	2
15	1	1	2	1	2	2	0.622	1
18	1	1	3	1	1	1	0.576	1
21	1	1	4	1	2	1	0.917	3
24	1	1	5	1	2	1	0.696	2
27	1	1	6	1	2	2	0.698	4
30	1	1	7	1	1	2	0.82	3
33	1	1	8	1	1	2	0.671	3
36	1	1	9	1	1	1	0.752	3
39	1	1	10	1	2	2	0.851	2
42	1	1	11	1	1	1	0.881	2
45	1	1	12	1	1	2	1.062	2
63	1	2	1	3	2	1	0.889	1
66	1	2	2	3	1	2	0.835	4
69	1	2	3	3	2	2	1.446	2
72	1	2	4	3	2	1	0.579	1
75	1	2	5	3	1	2	0.672	4
78	1	2	6	3	2	1	0.592	1
81	1	2	7	3	1	1	0.834	3
84	1	2	8	3	1	2	0.672	1
87	1	2	9	3	2	2	0.504	1
90	1	2	10	3	1	1	0.796	4
93	1	2	11	3	1	1	1.768	4
96	1	2	12	3	2	2	0.668	1
114	1	3	1	2	1	1	0.858	4
117	1	3	2	2	1	1	0.989	1
120	1	3	3	2	2	2	0.819	1
123	1	3	4	2	2	2	1.018	3
126	1	3	5	2	2	1	0.752	4
129	1	3	6	2	1	1	0.665	1
132	1	3	7	2	2	2	0.853	3
135	1	3	8	2	2	1	0.782	3
138	1	3	9	2	2	1	0.78	3
141	1	3	10	2	1	2	0.607	1
144	1	3	11	2	1	2	0.664	1
147	1	3	12	2	1	2	0.496	1
165	1	4	1	3	2	2	1.117	1
168	1	4	2	3	1	2	0.619	4
171	1	4	3	3	1	2	0.665	4
174	1	4	4	3	2	2	0.701	1
177	1	4	5	3	1	1	0.782	4
180	1	4	6	3	1	2	0.657	4
183	1	4	7	3	1	1	0.9	4
186	1	4	8	3	2	1	0.667	1
189	1	4	9	3	2	2	0.955	1
192	1	4	10	3	2	1	0.782	1
195	1	4	11	3	2	1	0.813	1
198	1	4	12	3	1	1	0.583	4
216	1	5	1	1	1	2	0.986	1
219	1	5	2	1	1	2	0.754	2
222	1	5	3	1	2	2	0.607	1
225	1	5	4	1	1	1	0.653	1
228	1	5	5	1	2	1	0.684	4
231	1	5	6	1	1	1	0.812	2
234	1	5	7	1	2	1	0.627	4
237	1	5	8	1	2	2	0.743	3
240	1	5	9	1	1	1	0.617	2
243	1	5	10	1	1	2	0.618	1
246	1	5	11	1	2	2	0.674	3
249	1	5	12	1	2	1	0.894	3
267	1	6	1	2	1	2	1.035	1
270	1	6	2	2	2	1	0.658	4
273	1	6	3	2	2	2	0.714	3
276	1	6	4	2	1	2	0.504	1
279	1	6	5	2	1	1	0.451	1
282	1	6	6	2	2	1	1.073	3
285	1	6	7	2	2	2	0.586	3
288	1	6	8	2	1	2	0.601	1
291	1	6	9	2	1	1	0.625	1
294	1	6	10	2	1	1	0.493	1
297	1	6	11	2	2	1	0.773	4
300	1	6	12	2	2	2	0.536	4
