onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	1	0.757	1
15	1	1	2	1	2	1	0.794	3
18	1	1	3	1	2	2	0.599	1
21	1	1	4	1	2	2	0.743	4
24	1	1	5	1	1	1	0.737	1
27	1	1	6	1	1	1	0.718	2
30	1	1	7	1	1	1	0.855	3
33	1	1	8	1	1	2	0.683	1
36	1	1	9	1	2	2	0.732	2
39	1	1	10	1	2	1	0.675	3
42	1	1	11	1	1	2	0.816	3
45	1	1	12	1	1	2	0.708	1
63	1	2	1	2	1	2	1.401	2
66	1	2	2	2	2	1	0.882	2
69	1	2	3	2	1	2	0.794	1
72	1	2	4	2	1	1	0.745	1
75	1	2	5	2	1	1	0.749	2
78	1	2	6	2	2	2	0.863	3
81	1	2	7	2	2	2	0.599	4
84	1	2	8	2	2	2	0.664	4
87	1	2	9	2	1	1	0.655	1
90	1	2	10	2	2	1	0.778	4
93	1	2	11	2	2	1	0.783	3
96	1	2	12	2	1	2	0.698	1
114	1	3	1	1	1	1	0.738	1
117	1	3	2	1	1	2	0.591	1
120	1	3	3	1	2	1	0.837	4
123	1	3	4	1	1	1	0.7	1
126	1	3	5	1	2	2	0.689	1
129	1	3	6	1	1	2	0.884	2
132	1	3	7	1	2	2	0.627	1
135	1	3	8	1	1	2	0.559	1
138	1	3	9	1	2	1	0.846	2
141	1	3	10	1	2	2	0.621	1
144	1	3	11	1	1	1	0.977	3
147	1	3	12	1	2	1	0.849	2
165	1	4	1	2	2	1	0.843	2
168	1	4	2	2	2	2	0.71	1
171	1	4	3	2	2	1	0.921	3
174	1	4	4	2	2	2	0.79	3
177	1	4	5	2	1	1	0.704	2
180	1	4	6	2	1	1	0.716	1
183	1	4	7	2	1	2	0.614	1
186	1	4	8	2	1	2	0.661	1
189	1	4	9	2	1	1	0.573	1
192	1	4	10	2	2	1	0.742	4
195	1	4	11	2	2	2	0.806	1
198	1	4	12	2	1	2	0.664	1
