onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	1	0.939	2
15	1	1	2	1	2	2	0.827	3
18	1	1	3	1	1	2	0.626	2
21	1	1	4	1	1	1	0.804	1
24	1	1	5	1	2	1	0.864	3
27	1	1	6	1	1	2	0.824	3
30	1	1	7	1	2	1	0.984	4
33	1	1	8	1	1	2	0.674	1
36	1	1	9	1	2	2	0.633	1
39	1	1	10	1	2	2	0.768	1
42	1	1	11	1	2	1	0.683	2
45	1	1	12	1	1	1	0.59	1
63	1	2	1	2	1	1	1.073	1
66	1	2	2	2	2	2	0.862	3
69	1	2	3	2	2	1	0.485	1
72	1	2	4	2	2	1	0.87	3
75	1	2	5	2	1	2	0.533	1
78	1	2	6	2	1	1	0.545	1
81	1	2	7	2	1	1	0.93	1
84	1	2	8	2	2	1	0.89	3
87	1	2	9	2	2	2	0.855	4
90	1	2	10	2	1	2	0.619	1
93	1	2	11	2	1	2	0.45	1
96	1	2	12	2	2	2	0.847	3
114	1	3	1	1	2	2	0.901	3
117	1	3	2	1	2	2	0.734	3
120	1	3	3	1	1	1	0.85	4
123	1	3	4	1	1	2	0.772	1
126	1	3	5	1	2	1	 NaN	 NaN
129	1	3	6	1	2	1	0.771	3
132	1	3	7	1	1	2	0.612	1
135	1	3	8	1	2	1	0.912	3
138	1	3	9	1	2	2	0.78	4
141	1	3	10	1	1	1	0.634	1
144	1	3	11	1	1	1	0.658	1
147	1	3	12	1	1	2	0.563	1
165	1	4	1	2	1	1	1.018	1
168	1	4	2	2	1	2	0.679	1
171	1	4	3	2	2	2	0.818	3
174	1	4	4	2	1	2	0.561	1
177	1	4	5	2	1	1	1.066	1
180	1	4	6	2	2	1	0.866	1
183	1	4	7	2	2	1	0.76	3
186	1	4	8	2	1	1	0.882	1
189	1	4	9	2	2	2	 NaN	 NaN
192	1	4	10	2	1	2	0.632	1
195	1	4	11	2	2	2	0.77	3
198	1	4	12	2	2	1	 NaN	 NaN
