onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	1	1.023	2
15	1	1	2	2	1	2	0.65	1
18	1	1	3	2	2	2	0.913	3
21	1	1	4	2	1	1	0.441	1
24	1	1	5	2	1	1	0.52	1
27	1	1	6	2	1	2	0.432	1
30	1	1	7	2	2	2	0.763	3
33	1	1	8	2	2	1	0.735	4
36	1	1	9	2	2	2	0.649	4
39	1	1	10	2	2	1	0.51	1
42	1	1	11	2	1	1	0.424	1
45	1	1	12	2	1	2	0.655	1
63	1	2	1	1	1	1	0.953	1
66	1	2	2	1	2	2	0.637	1
69	1	2	3	1	1	2	0.503	1
72	1	2	4	1	1	2	0.619	2
75	1	2	5	1	1	2	0.937	2
78	1	2	6	1	1	1	0.892	2
81	1	2	7	1	2	2	0.882	4
84	1	2	8	1	2	1	1.134	1
87	1	2	9	1	2	1	0.8	2
90	1	2	10	1	2	2	0.773	1
93	1	2	11	1	1	1	0.53	1
96	1	2	12	1	2	1	0.808	1
114	1	3	1	2	1	2	0.754	1
117	1	3	2	2	1	1	0.818	1
120	1	3	3	2	2	1	1.018	1
123	1	3	4	2	2	2	0.741	1
126	1	3	5	2	2	1	1.207	3
129	1	3	6	2	2	2	0.878	2
132	1	3	7	2	1	2	0.56	1
135	1	3	8	2	2	1	0.83	1
138	1	3	9	2	1	2	0.536	1
141	1	3	10	2	1	1	0.641	1
144	1	3	11	2	1	1	1.024	3
147	1	3	12	2	2	2	1.053	3
165	1	4	1	1	1	2	0.67	1
168	1	4	2	1	2	1	0.887	2
171	1	4	3	1	1	1	1.017	3
174	1	4	4	1	1	1	0.624	1
177	1	4	5	1	1	2	0.838	2
180	1	4	6	1	1	1	1.045	1
183	1	4	7	1	2	1	0.719	3
186	1	4	8	1	2	2	0.797	2
189	1	4	9	1	2	1	0.661	2
192	1	4	10	1	1	2	0.964	3
195	1	4	11	1	2	2	0.929	3
198	1	4	12	1	2	2	0.797	4
