onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	1	0.883	3
15	1	1	2	1	1	2	1.156	2
18	1	1	3	1	2	2	1.15	4
21	1	1	4	1	1	2	1.428	2
24	1	1	5	1	2	1	0.923	1
27	1	1	6	1	1	2	1.02	3
30	1	1	7	1	2	2	1.991	2
33	1	1	8	1	1	1	1.702	3
36	1	1	9	1	2	1	0.856	1
39	1	1	10	1	2	1	1.067	1
42	1	1	11	1	1	1	0.899	2
45	1	1	12	1	2	2	0.797	1
63	1	2	1	2	2	1	1.334	2
66	1	2	2	2	2	2	1.194	3
69	1	2	3	2	2	1	1.501	4
72	1	2	4	2	1	2	1.332	3
75	1	2	5	2	1	1	1.297	3
78	1	2	6	2	1	1	1.253	1
81	1	2	7	2	1	2	1.072	1
84	1	2	8	2	1	2	1.066	1
87	1	2	9	2	2	2	1.195	3
90	1	2	10	2	2	1	1.228	3
93	1	2	11	2	1	1	1.582	2
96	1	2	12	2	2	2	1.804	3
114	1	3	1	1	1	1	0.989	3
117	1	3	2	1	1	2	0.989	2
120	1	3	3	1	2	1	1.211	1
123	1	3	4	1	1	1	0.962	1
126	1	3	5	1	1	1	1.091	1
129	1	3	6	1	1	2	1.105	2
132	1	3	7	1	2	2	1.131	3
135	1	3	8	1	2	1	0.999	4
138	1	3	9	1	2	1	0.853	3
141	1	3	10	1	2	2	0.918	1
144	1	3	11	1	2	2	0.847	1
147	1	3	12	1	1	2	1.565	2
165	1	4	1	2	2	2	1.175	3
168	1	4	2	2	1	2	1.02	1
171	1	4	3	2	1	2	1.214	1
174	1	4	4	2	2	2	0.964	1
177	1	4	5	2	1	2	1.239	2
180	1	4	6	2	2	1	1.055	3
183	1	4	7	2	2	1	1.388	3
186	1	4	8	2	1	1	1.02	1
189	1	4	9	2	2	2	1.332	4
192	1	4	10	2	1	1	0.785	1
195	1	4	11	2	1	1	0.833	1
198	1	4	12	2	2	1	1.307	2
