onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	2	1.557	1
15	1	1	2	1	1	1	0.905	2
18	1	1	3	1	2	1	0.898	2
21	1	1	4	1	1	1	0.944	2
24	1	1	5	1	1	2	0.855	3
27	1	1	6	1	1	2	0.759	4
30	1	1	7	1	2	1	0.863	2
33	1	1	8	1	1	1	0.803	3
36	1	1	9	1	2	1	0.764	4
39	1	1	10	1	2	2	0.729	3
42	1	1	11	1	2	2	0.697	1
45	1	1	12	1	1	2	0.625	3
63	1	2	1	2	1	1	1.261	1
66	1	2	2	2	1	2	1.185	1
69	1	2	3	2	1	1	1.55	3
72	1	2	4	2	2	1	0.962	4
75	1	2	5	2	1	1	1.201	2
78	1	2	6	2	2	1	0.887	2
81	1	2	7	2	2	2	0.879	4
84	1	2	8	2	1	2	1.302	3
87	1	2	9	2	2	2	1.198	3
90	1	2	10	2	1	2	1.326	1
93	1	2	11	2	2	2	1.388	3
96	1	2	12	2	2	1	1.199	4
114	1	3	1	1	2	2	1.024	1
117	1	3	2	1	2	2	1.431	2
120	1	3	3	1	1	2	0.882	4
123	1	3	4	1	2	1	1.09	3
126	1	3	5	1	1	2	0.865	1
129	1	3	6	1	2	2	0.784	1
132	1	3	7	1	1	1	1.154	3
135	1	3	8	1	2	1	1.32	2
138	1	3	9	1	1	2	0.791	4
141	1	3	10	1	2	1	1.886	1
144	1	3	11	1	1	1	1.02	1
147	1	3	12	1	1	1	0.842	1
165	1	4	1	2	1	2	1.685	3
168	1	4	2	2	1	1	1.049	3
171	1	4	3	2	2	1	1.252	2
174	1	4	4	2	2	1	1.475	4
177	1	4	5	2	1	1	1.535	2
180	1	4	6	2	1	2	0.98	1
183	1	4	7	2	1	2	1.813	2
186	1	4	8	2	2	1	2.001	3
189	1	4	9	2	2	2	1.591	2
192	1	4	10	2	2	2	1.34	3
195	1	4	11	2	1	1	1.72	1
198	1	4	12	2	2	2	1.358	4
