onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	2	0.867	1
15	1	1	2	1	1	1	0.791	1
18	1	1	3	1	1	2	0.821	3
21	1	1	4	1	2	1	1.17	2
24	1	1	5	1	2	1	1.02	3
27	1	1	6	1	2	1	0.959	2
30	1	1	7	1	1	1	1.024	3
33	1	1	8	1	1	2	1.672	2
36	1	1	9	1	2	2	1.234	1
39	1	1	10	1	2	2	1.02	2
42	1	1	11	1	1	1	1.028	3
45	1	1	12	1	2	2	1.217	4
63	1	2	1	2	2	2	1.24	1
66	1	2	2	2	1	2	1.126	2
69	1	2	3	2	1	1	0.923	1
72	1	2	4	2	2	1	1.126	2
75	1	2	5	2	2	1	0.983	2
78	1	2	6	2	2	2	1.932	1
81	1	2	7	2	1	2	1.164	1
84	1	2	8	2	2	2	1.085	2
87	1	2	9	2	1	1	1.122	1
90	1	2	10	2	1	1	0.941	1
93	1	2	11	2	1	2	0.864	1
96	1	2	12	2	2	1	0.932	3
114	1	3	1	1	1	1	1.186	2
117	1	3	2	1	1	2	1.296	2
120	1	3	3	1	2	1	1.592	2
123	1	3	4	1	2	1	1.217	2
126	1	3	5	1	2	2	1.216	1
129	1	3	6	1	1	1	1.299	2
132	1	3	7	1	1	2	1.222	1
135	1	3	8	1	2	2	1.802	2
138	1	3	9	1	2	2	1.239	3
141	1	3	10	1	1	1	1.074	1
144	1	3	11	1	1	2	0.808	1
147	1	3	12	1	2	1	1.049	1
165	1	4	1	2	1	1	1.493	3
168	1	4	2	2	2	1	1.098	3
171	1	4	3	2	2	2	1.305	3
174	1	4	4	2	2	2	1.199	2
177	1	4	5	2	1	2	1.18	2
180	1	4	6	2	1	1	1.024	1
183	1	4	7	2	1	1	1.285	1
186	1	4	8	2	2	1	1.134	2
189	1	4	9	2	2	2	1.421	3
192	1	4	10	2	1	2	 NaN	 NaN
195	1	4	11	2	1	2	1.024	1
198	1	4	12	2	2	1	1.45	3
