onset	duration	block	trial	task	stim cat	repetition	reaction_time	response	accuracy	confidence lvl	RT confidence report
15	6	1	1	2	2	2	1.289	1	0	1	1.659
21	6	1	2	2	1	2	2.832	1	0	 n/a	 n/a
27	6	1	3	2	1	1	1.436	2	1	4	0.326
33	6	1	4	1	1	1	1.171	1	1	4	0.514
39	6	1	5	2	2	2	1.199	2	1	4	0.308
45	6	1	6	1	1	1	1.106	1	1	4	0.41
51	6	1	7	2	1	2	1.707	1	0	2	0.644
57	6	1	8	2	1	2	1.306	2	1	4	0.661
63	6	1	9	2	1	1	1.644	1	0	2	0.852
69	6	1	10	1	2	2	1.333	1	1	3	0.288
75	6	1	11	2	1	2	1.254	2	1	4	0.603
81	6	1	12	1	1	1	2.011	1	1	2	0.633
87	6	1	13	2	2	1	2.597	1	0	2	1.318
93	6	1	14	1	1	1	2.864	2	0	2	1.202
99	6	1	15	2	1	2	2.598	2	1	2	0.584
105	6	1	16	2	2	2	1.493	2	1	4	0.929
111	6	1	17	2	2	2	1.06	2	1	3	0.372
117	6	1	18	1	1	1	2.096	1	1	3	0.705
123	6	1	19	1	1	2	2.19	1	1	2	0.593
129	6	1	20	1	1	2	1.292	1	1	3	0.346
135	6	1	21	2	1	1	1.757	2	1	3	1.635
141	6	1	22	2	2	2	1.095	2	1	4	0.478
147	6	1	23	2	2	2	1.083	2	1	3	0.488
153	6	1	24	2	1	2	1.413	2	1	3	0.42
159	6	1	25	1	2	1	1.522	1	1	4	0.803
165	6	1	26	1	2	1	2.261	1	1	3	0.33
171	6	1	27	1	2	2	2.12	1	1	2	0.45
177	6	1	28	2	1	1	1.603	2	1	3	1.317
183	6	1	29	1	2	2	1.537	1	1	3	0.443
189	6	1	30	1	2	1	1.53	2	0	2	0.822
195	6	1	31	1	2	1	1.362	1	1	3	0.977
201	6	1	32	2	1	2	2.365	2	1	2	1.727
207	6	1	33	2	2	1	3.061	2	1	3	1.128
213	6	1	34	1	2	1	1.177	2	0	1	1.387
219	6	1	35	2	1	2	2.299	2	1	3	0.791
225	6	1	36	1	1	2	2.908	2	0	1	0.963
231	6	1	37	2	1	1	1.105	1	0	3	0.519
237	6	1	38	1	2	2	3.667	1	1	 n/a	 n/a
243	6	1	39	1	1	1	2.455	1	1	3	0.622
249	6	1	40	2	1	2	1.574	2	1	2	0.856
255	6	1	41	2	2	2	1.004	2	1	4	0.563
261	6	1	42	2	2	1	1.285	2	1	3	0.977
267	6	1	43	1	2	1	1.355	1	1	4	0.365
273	6	1	44	2	2	1	1.955	1	0	2	0.641
279	6	1	45	2	1	2	1.73	2	1	1	0.892
285	6	1	46	2	2	1	1.587	2	1	3	1.146
291	6	1	47	1	2	2	2.043	1	1	2	1.941
297	6	1	48	2	2	2	2.821	1	0	3	0.349
303	6	1	49	2	2	2	1.384	2	1	3	0.329
309	6	1	50	2	1	2	1.3	1	0	2	0.388
315	6	1	51	2	2	1	1.571	1	0	1	1.969
321	6	1	52	2	1	1	1.763	1	0	2	1.257
327	6	1	53	1	2	1	2.225	1	1	2	0.587
333	6	1	54	1	1	1	1.288	1	1	3	0.463
339	6	1	55	1	1	1	1.024	1	1	4	0.29
345	6	1	56	1	1	2	2.23	2	0	1	1.123
351	6	1	57	1	1	2	1.578	1	1	4	0.199
357	6	1	58	1	2	2	1.094	1	1	4	0.229
363	6	1	59	1	2	2	2.984	1	1	2	0.849
369	6	1	60	1	2	1	1.327	1	1	4	0.305
375	6	1	61	1	2	1	2.653	1	1	3	0.691
381	6	1	62	1	1	1	3.686	2	0	 n/a	 n/a
387	6	1	63	1	1	1	1.259	1	1	4	1.069
393	6	1	64	2	1	1	1.244	2	1	4	0.238
399	6	1	65	1	1	2	2.278	1	1	3	0.515
405	6	1	66	2	2	1	1.211	2	1	4	0.297
411	6	1	67	1	1	2	1.216	1	1	2	0.68
417	6	1	68	2	2	2	2.332	2	1	2	0.669
423	6	1	69	2	2	1	1.593	2	1	3	0.363
429	6	1	70	2	1	2	2.018	2	1	2	0.768
435	6	1	71	2	2	1	1.55	1	0	3	0.371
441	6	1	72	1	2	2	1.231	1	1	4	0.313
447	6	1	73	2	2	1	1.413	2	1	4	0.748
453	6	1	74	1	1	2	1.184	1	1	2	0.485
459	6	1	75	1	1	1	1.501	1	1	3	0.433
465	6	1	76	2	1	1	1.807	1	0	2	0.41
471	6	1	77	2	1	1	1.499	1	0	3	0.31
477	6	1	78	1	2	2	2.537	2	0	2	1.007
483	6	1	79	1	2	1	2.568	1	1	3	0.324
489	6	1	80	1	1	2	1.836	1	1	3	0.364
495	6	1	81	2	1	1	1.563	2	1	4	0.49
501	6	1	82	1	1	2	2.273	1	1	3	0.37
507	6	1	83	1	1	2	2.146	2	0	2	0.666
513	6	1	84	1	2	2	1.535	1	1	4	0.169
519	6	1	85	1	2	2	2.54	2	0	2	0.646
525	6	1	86	1	2	2	0.974	1	1	4	0.235
531	6	1	87	1	1	2	1.424	1	1	2	1.242
537	6	1	88	2	1	1	3.069	1	0	3	0.464
543	6	1	89	1	2	1	1.739	1	1	3	0.436
549	6	1	90	2	2	2	1.187	2	1	4	0.316
555	6	1	91	1	2	1	1.565	1	1	3	0.572
561	6	1	92	2	2	1	2.665	2	1	3	0.563
567	6	1	93	2	2	2	1.153	2	1	4	0.248
573	6	1	94	1	1	1	1.515	1	1	3	0.273
579	6	1	95	2	2	1	1.699	2	1	4	0.168
585	6	1	96	2	1	1	2.372	2	1	2	0.661
