onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	1	1.103	1
15	1	1	2	2	2	1	1.24	4
18	1	1	3	2	2	2	0.771	3
21	1	1	4	2	1	1	0.769	2
24	1	1	5	2	2	2	1.33	3
27	1	1	6	2	1	2	0.882	1
30	1	1	7	2	2	1	0.938	3
33	1	1	8	2	1	2	1.079	2
36	1	1	9	2	1	2	0.872	3
39	1	1	10	2	2	1	0.935	4
42	1	1	11	2	1	1	0.991	1
45	1	1	12	2	2	2	0.864	3
63	1	2	1	1	1	1	1.267	1
66	1	2	2	1	1	1	1.212	1
69	1	2	3	1	2	1	1.02	3
72	1	2	4	1	1	2	1.154	2
75	1	2	5	1	2	2	1.048	1
78	1	2	6	1	1	2	1.768	2
81	1	2	7	1	2	1	0.878	3
84	1	2	8	1	2	2	0.719	2
87	1	2	9	1	2	1	1.02	2
90	1	2	10	1	2	2	0.95	1
93	1	2	11	1	1	1	1	3
96	1	2	12	1	1	2	1.02	3
114	1	3	1	2	1	1	0.903	3
117	1	3	2	2	1	2	1.089	3
120	1	3	3	2	1	1	1.351	2
123	1	3	4	2	1	1	0.653	3
126	1	3	5	2	1	2	0.797	3
129	1	3	6	2	2	1	0.932	3
132	1	3	7	2	2	1	0.992	3
135	1	3	8	2	2	2	0.994	4
138	1	3	9	2	1	2	1.185	2
141	1	3	10	2	2	1	1.263	1
144	1	3	11	2	2	2	0.785	3
147	1	3	12	2	2	2	1.123	4
165	1	4	1	1	1	1	1.698	2
168	1	4	2	1	2	2	1.264	3
171	1	4	3	1	1	2	1.282	3
174	1	4	4	1	1	1	0.903	1
177	1	4	5	1	1	2	0.939	2
180	1	4	6	1	2	2	1.468	2
183	1	4	7	1	2	1	1.675	4
186	1	4	8	1	2	1	1.392	2
189	1	4	9	1	2	1	1.992	2
192	1	4	10	1	1	2	1.347	3
195	1	4	11	1	2	2	1.176	2
198	1	4	12	1	1	1	1.339	1
