onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	2	1.385	1
15	1	1	2	1	2	2	0.748	1
18	1	1	3	1	1	2	0.825	4
21	1	1	4	1	2	1	0.651	1
24	1	1	5	1	1	1	0.938	3
27	1	1	6	1	1	1	1.204	4
30	1	1	7	1	2	2	0.884	1
33	1	1	8	1	2	2	0.846	3
36	1	1	9	1	2	1	0.667	1
39	1	1	10	1	1	1	0.726	1
42	1	1	11	1	1	2	0.827	2
45	1	1	12	1	2	1	0.61	1
63	1	2	1	2	2	2	1.633	1
66	1	2	2	2	2	1	0.854	1
69	1	2	3	2	1	2	1.019	1
72	1	2	4	2	2	1	0.978	3
75	1	2	5	2	2	2	1.04	4
78	1	2	6	2	1	2	1.022	3
81	1	2	7	2	2	1	0.972	4
84	1	2	8	2	2	2	1.097	2
87	1	2	9	2	1	1	0.859	1
90	1	2	10	2	1	2	0.957	3
93	1	2	11	2	1	1	1.25	2
96	1	2	12	2	1	1	1.26	2
114	1	3	1	1	2	2	0.818	1
117	1	3	2	1	2	2	0.816	2
120	1	3	3	1	2	2	0.834	2
123	1	3	4	1	2	1	0.733	1
126	1	3	5	1	2	1	0.877	2
129	1	3	6	1	1	1	1.019	3
132	1	3	7	1	1	2	0.582	3
135	1	3	8	1	1	1	0.739	4
138	1	3	9	1	1	2	0.717	4
141	1	3	10	1	1	2	0.773	3
144	1	3	11	1	2	1	0.635	1
147	1	3	12	1	1	1	0.764	2
165	1	4	1	3	2	1	1.233	4
168	1	4	2	3	1	2	0.857	4
171	1	4	3	3	2	2	1.044	1
174	1	4	4	3	2	1	0.975	1
177	1	4	5	3	2	1	0.956	1
180	1	4	6	3	1	2	0.862	4
183	1	4	7	3	1	1	0.821	3
186	1	4	8	3	1	1	0.81	3
189	1	4	9	3	2	2	0.721	1
192	1	4	10	3	1	1	0.938	2
195	1	4	11	3	2	2	0.989	3
198	1	4	12	3	1	2	1.45	4
216	1	5	1	2	2	2	0.907	4
219	1	5	2	2	2	2	1.098	3
222	1	5	3	2	2	1	0.912	2
225	1	5	4	2	1	2	0.815	1
228	1	5	5	2	1	2	1.047	3
231	1	5	6	2	2	2	0.885	3
234	1	5	7	2	1	2	0.835	1
237	1	5	8	2	2	1	0.952	3
240	1	5	9	2	1	1	0.913	1
243	1	5	10	2	2	1	0.672	1
246	1	5	11	2	1	1	0.858	1
249	1	5	12	2	1	1	0.803	1
267	1	6	1	3	2	2	1.191	1
270	1	6	2	3	2	1	0.932	1
273	1	6	3	3	1	1	0.959	2
276	1	6	4	3	1	2	0.812	3
279	1	6	5	3	1	2	0.918	3
282	1	6	6	3	2	2	0.88	1
285	1	6	7	3	1	1	0.937	3
288	1	6	8	3	2	1	1.064	1
291	1	6	9	3	2	2	1.031	1
294	1	6	10	3	1	2	0.778	3
297	1	6	11	3	1	1	0.869	1
300	1	6	12	3	2	1	0.828	1
