onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	1	1.019	2
15	1	1	2	2	2	1	0.777	3
18	1	1	3	2	2	2	1.249	3
21	1	1	4	2	1	2	0.759	1
24	1	1	5	2	2	1	0.838	3
27	1	1	6	2	2	2	1.069	3
30	1	1	7	2	1	2	1.075	2
33	1	1	8	2	2	2	1.063	3
36	1	1	9	2	1	1	1.02	3
39	1	1	10	2	2	1	1.118	3
42	1	1	11	2	1	2	0.996	2
45	1	1	12	2	1	1	1.033	4
63	1	2	1	3	1	2	1.34	3
66	1	2	2	3	2	2	0.681	1
69	1	2	3	3	2	1	0.76	1
72	1	2	4	3	2	1	1.266	1
75	1	2	5	3	1	1	1.115	3
78	1	2	6	3	1	2	0.911	3
81	1	2	7	3	1	1	1.02	4
84	1	2	8	3	1	2	 n/a	 n/a
87	1	2	9	3	2	2	1.02	1
90	1	2	10	3	2	2	1.138	1
93	1	2	11	3	2	1	1.084	4
96	1	2	12	3	1	1	1.067	4
114	1	3	1	1	1	2	1.08	4
117	1	3	2	1	2	2	1.062	3
120	1	3	3	1	1	1	0.678	4
123	1	3	4	1	1	1	0.879	3
126	1	3	5	1	2	2	0.848	2
129	1	3	6	1	1	1	0.794	3
132	1	3	7	1	2	1	0.979	3
135	1	3	8	1	2	1	0.88	2
138	1	3	9	1	2	2	0.864	3
141	1	3	10	1	2	1	1.039	2
144	1	3	11	1	1	2	0.962	3
147	1	3	12	1	1	2	0.631	4
165	1	4	1	2	1	1	0.994	1
168	1	4	2	2	2	2	0.952	3
171	1	4	3	2	2	2	0.841	4
174	1	4	4	2	1	2	0.83	3
177	1	4	5	2	2	1	0.92	3
180	1	4	6	2	1	1	0.896	3
183	1	4	7	2	1	2	1.02	2
186	1	4	8	2	2	1	1.199	4
189	1	4	9	2	2	2	0.679	4
192	1	4	10	2	1	2	0.995	2
195	1	4	11	2	1	1	1.027	1
198	1	4	12	2	2	1	0.99	1
216	1	5	1	1	1	1	0.846	4
219	1	5	2	1	1	2	1.019	4
222	1	5	3	1	1	2	0.947	3
225	1	5	4	1	2	2	0.97	1
228	1	5	5	1	1	1	0.912	3
231	1	5	6	1	2	1	0.861	1
234	1	5	7	1	2	1	0.722	1
237	1	5	8	1	1	2	1.066	3
240	1	5	9	1	1	1	0.757	1
243	1	5	10	1	2	2	0.917	1
246	1	5	11	1	2	1	0.805	1
249	1	5	12	1	2	2	0.658	1
267	1	6	1	3	2	2	1.177	1
270	1	6	2	3	1	2	1.251	4
273	1	6	3	3	1	1	0.899	4
276	1	6	4	3	2	2	0.666	1
279	1	6	5	3	2	1	0.832	1
282	1	6	6	3	2	1	0.601	1
285	1	6	7	3	1	2	0.718	4
288	1	6	8	3	2	1	0.618	1
291	1	6	9	3	1	2	1.021	4
294	1	6	10	3	1	1	0.995	3
297	1	6	11	3	1	1	0.785	4
300	1	6	12	3	2	2	0.995	1
