filename	acq_time
func/sub-01_task-phase1_run-01_bold.nii.gz	1877-07-12T10:44:55
func/sub-01_task-phase1_run-02_bold.nii.gz	1877-07-12T10:49:33
func/sub-01_task-phase1_run-03_bold.nii.gz	1877-07-12T10:53:57
func/sub-01_task-phase1_run-04_bold.nii.gz	1877-07-12T10:58:17
func/sub-01_task-phase2_run-01_bold.nii.gz	1877-07-12T11:04:39
func/sub-01_task-phase3_run-01_bold.nii.gz	1877-07-12T11:16:34
func/sub-01_task-phase3_run-02_bold.nii.gz	1877-07-12T11:30:55
func/sub-01_task-loc_run-01_bold.nii.gz	1877-07-12T11:44:36
func/sub-01_task-loc_run-02_bold.nii.gz	1877-07-12T11:50:47
func/sub-01_task-loc_run-03_bold.nii.gz	1877-07-12T11:57:12
fmap/sub-01_phasediff.nii.gz	1877-07-12T12:14:20
fmap/sub-01_magnitude1.nii.gz	1877-07-12T12:14:21
fmap/sub-01_magnitude2.nii.gz	1877-08-07T12:12:14
anat/sub-01_FLASH.nii.gz	1877-07-12T12:15:01
anat/sub-01_T1w.nii.gz	1877-07-12T12:11:37
