onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	1	1	0.863	4
15	1	1	2	3	2	2	0.851	1
18	1	1	3	3	1	2	0.985	3
21	1	1	4	3	1	2	1.031	4
24	1	1	5	3	1	1	1.041	3
27	1	1	6	3	2	2	0.778	1
30	1	1	7	3	2	1	0.964	1
33	1	1	8	3	2	1	0.665	1
36	1	1	9	3	2	2	0.73	1
39	1	1	10	3	2	1	0.678	1
42	1	1	11	3	1	2	0.912	4
45	1	1	12	3	1	1	1.065	3
63	1	2	1	2	1	1	1.21	4
66	1	2	2	2	2	2	1.12	1
69	1	2	3	2	1	1	0.919	3
72	1	2	4	2	1	1	1.299	2
75	1	2	5	2	2	1	1.156	1
78	1	2	6	2	1	2	1.09	2
81	1	2	7	2	2	2	1.045	3
84	1	2	8	2	2	1	1.196	3
87	1	2	9	2	2	2	0.943	1
90	1	2	10	2	2	1	1.068	3
93	1	2	11	2	1	2	0.83	4
96	1	2	12	2	1	2	0.763	4
114	1	3	1	1	2	1	0.905	1
117	1	3	2	1	2	1	0.684	4
120	1	3	3	1	1	1	1.076	4
123	1	3	4	1	1	2	0.981	4
126	1	3	5	1	2	2	1.04	2
129	1	3	6	1	2	2	1.075	2
132	1	3	7	1	1	1	0.818	4
135	1	3	8	1	2	1	1.062	2
138	1	3	9	1	2	2	1.132	3
141	1	3	10	1	1	1	0.959	4
144	1	3	11	1	1	2	1.15	3
147	1	3	12	1	1	2	0.967	3
165	1	4	1	2	2	1	1.249	2
168	1	4	2	2	2	2	0.938	2
171	1	4	3	2	1	2	0.954	4
174	1	4	4	2	2	2	1.267	2
177	1	4	5	2	1	2	0.923	4
180	1	4	6	2	1	1	1.62	2
183	1	4	7	2	2	2	1.189	3
186	1	4	8	2	2	1	0.932	2
189	1	4	9	2	1	2	1.095	4
192	1	4	10	2	1	1	0.733	4
195	1	4	11	2	1	1	1.062	2
198	1	4	12	2	2	1	1.112	2
216	1	5	1	3	2	1	0.958	1
219	1	5	2	3	1	1	0.667	4
222	1	5	3	3	2	1	1.093	1
225	1	5	4	3	2	2	0.746	1
228	1	5	5	3	1	1	0.819	3
231	1	5	6	3	1	1	1.122	4
234	1	5	7	3	1	2	0.629	4
237	1	5	8	3	2	1	0.794	1
240	1	5	9	3	2	2	1.037	1
243	1	5	10	3	2	2	0.773	1
246	1	5	11	3	1	2	0.983	4
249	1	5	12	3	1	2	0.564	3
267	1	6	1	1	2	2	0.94	2
270	1	6	2	1	1	1	0.973	3
273	1	6	3	1	2	2	0.965	3
276	1	6	4	1	1	1	1.129	2
279	1	6	5	1	1	2	0.767	1
282	1	6	6	1	1	1	0.714	1
285	1	6	7	1	2	2	1.048	2
288	1	6	8	1	1	2	1.114	4
291	1	6	9	1	1	2	0.872	1
294	1	6	10	1	2	1	0.675	1
297	1	6	11	1	2	1	0.849	2
300	1	6	12	1	2	1	0.939	3
