onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	1	1.33	3
15	1	1	2	2	1	2	0.869	4
18	1	1	3	2	1	1	0.867	4
21	1	1	4	2	2	2	0.857	1
24	1	1	5	2	2	1	1.052	3
27	1	1	6	2	2	2	1.266	2
30	1	1	7	2	2	2	1.181	1
33	1	1	8	2	1	1	0.665	4
36	1	1	9	2	1	1	1.516	3
39	1	1	10	2	2	1	1.266	2
42	1	1	11	2	1	2	1.745	4
45	1	1	12	2	1	2	1.372	1
63	1	2	1	1	1	1	1.63	3
66	1	2	2	1	1	2	1.018	3
69	1	2	3	1	2	2	1.056	2
72	1	2	4	1	1	1	0.724	4
75	1	2	5	1	2	1	1.431	2
78	1	2	6	1	1	2	0.867	3
81	1	2	7	1	2	2	0.764	1
84	1	2	8	1	2	1	1.048	2
87	1	2	9	1	2	2	1.112	2
90	1	2	10	1	1	1	0.95	3
93	1	2	11	1	2	1	0.68	1
96	1	2	12	1	1	2	1.335	3
114	1	3	1	2	1	1	1.159	4
117	1	3	2	2	2	2	0.901	1
120	1	3	3	2	2	2	1.117	1
123	1	3	4	2	1	2	1.109	4
126	1	3	5	2	1	1	0.635	4
129	1	3	6	2	1	2	1.018	4
132	1	3	7	2	2	1	0.892	1
135	1	3	8	2	1	2	1.304	2
138	1	3	9	2	1	1	0.595	4
141	1	3	10	2	2	2	0.814	1
144	1	3	11	2	2	1	1.294	2
147	1	3	12	2	2	1	0.783	1
165	1	4	1	1	2	1	1.322	4
168	1	4	2	1	2	2	1.198	3
171	1	4	3	1	2	1	0.993	2
174	1	4	4	1	1	1	0.935	2
177	1	4	5	1	1	2	1.308	2
180	1	4	6	1	2	2	0.68	1
183	1	4	7	1	2	2	0.881	2
186	1	4	8	1	1	2	0.869	3
189	1	4	9	1	2	1	1.379	2
192	1	4	10	1	1	1	1.07	2
195	1	4	11	1	1	1	1.127	2
198	1	4	12	1	1	2	1	3
