onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	1	0.793	3
15	1	1	2	1	1	1	0.832	4
18	1	1	3	1	2	2	0.923	2
21	1	1	4	1	2	1	0.671	1
24	1	1	5	1	2	1	1.21	2
27	1	1	6	1	2	1	1.093	2
30	1	1	7	1	1	2	0.748	3
33	1	1	8	1	1	2	0.866	3
36	1	1	9	1	1	2	0.771	3
39	1	1	10	1	1	1	0.893	4
42	1	1	11	1	2	2	1.018	2
45	1	1	12	1	2	2	0.872	2
63	1	2	1	2	2	1	1.038	3
66	1	2	2	2	1	2	0.879	4
69	1	2	3	2	1	1	1.179	4
72	1	2	4	2	1	2	0.699	4
75	1	2	5	2	2	2	1.333	3
78	1	2	6	2	1	1	0.829	4
81	1	2	7	2	2	2	1.306	1
84	1	2	8	2	2	1	1.272	2
87	1	2	9	2	1	1	1.058	4
90	1	2	10	2	1	2	0.692	4
93	1	2	11	2	2	2	1.47	2
96	1	2	12	2	2	1	0.942	2
114	1	3	1	1	2	2	1.291	2
117	1	3	2	1	1	1	1.268	3
120	1	3	3	1	1	1	1.024	2
123	1	3	4	1	1	2	0.882	3
126	1	3	5	1	2	1	1.22	2
129	1	3	6	1	2	2	1.019	2
132	1	3	7	1	1	2	0.89	1
135	1	3	8	1	1	1	1.203	2
138	1	3	9	1	2	1	1.212	2
141	1	3	10	1	1	2	0.891	1
144	1	3	11	1	2	2	0.934	1
147	1	3	12	1	2	1	0.981	1
165	1	4	1	2	2	1	1.204	2
168	1	4	2	2	2	2	0.933	3
171	1	4	3	2	1	2	1.221	3
174	1	4	4	2	2	1	0.964	3
177	1	4	5	2	1	1	1.398	3
180	1	4	6	2	2	1	1.496	3
183	1	4	7	2	1	1	0.826	4
186	1	4	8	2	1	2	0.657	4
189	1	4	9	2	2	2	1.226	2
192	1	4	10	2	1	1	0.625	4
195	1	4	11	2	1	2	0.798	4
198	1	4	12	2	2	2	1.294	3
