onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	1	0.874	2
15	1	1	2	1	1	1	0.833	2
18	1	1	3	1	2	2	0.951	1
21	1	1	4	1	1	2	0.871	2
24	1	1	5	1	2	1	0.804	3
27	1	1	6	1	2	1	0.748	1
30	1	1	7	1	1	1	0.703	1
33	1	1	8	1	2	2	0.954	2
36	1	1	9	1	1	2	0.852	2
39	1	1	10	1	1	1	1.352	3
42	1	1	11	1	2	2	1.048	3
45	1	1	12	1	1	2	0.684	1
63	1	2	1	2	1	2	0.752	1
66	1	2	2	2	2	1	0.561	2
69	1	2	3	2	1	2	0.671	1
72	1	2	4	2	2	1	1.143	2
75	1	2	5	2	2	1	0.858	4
78	1	2	6	2	1	2	0.54	1
81	1	2	7	2	2	2	1.207	2
84	1	2	8	2	2	2	0.559	2
87	1	2	9	2	2	2	0.846	2
90	1	2	10	2	1	1	1.177	2
93	1	2	11	2	1	1	0.796	1
96	1	2	12	2	1	1	1.706	1
114	1	3	1	1	1	2	0.67	1
117	1	3	2	1	2	1	0.701	1
120	1	3	3	1	2	2	0.515	1
123	1	3	4	1	1	2	0.541	1
126	1	3	5	1	1	1	0.576	2
129	1	3	6	1	2	2	0.773	4
132	1	3	7	1	2	1	0.762	1
135	1	3	8	1	1	2	0.546	1
138	1	3	9	1	2	2	0.482	1
141	1	3	10	1	1	1	1.305	1
144	1	3	11	1	1	1	0.727	2
147	1	3	12	1	2	1	0.903	3
165	1	4	1	2	1	2	 n/a	 n/a
168	1	4	2	2	2	1	 n/a	 n/a
171	1	4	3	2	2	2	0.555	2
174	1	4	4	2	1	1	0.784	1
177	1	4	5	2	2	1	0.523	1
180	1	4	6	2	2	1	0.624	2
183	1	4	7	2	1	1	0.502	1
186	1	4	8	2	1	2	0.524	1
189	1	4	9	2	1	1	0.563	1
192	1	4	10	2	1	2	0.827	1
195	1	4	11	2	2	2	1.08	2
198	1	4	12	2	2	2	0.443	1
