onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	1	1	1.031	1
15	1	1	2	3	1	2	0.46	1
18	1	1	3	3	2	1	0.651	4
21	1	1	4	3	1	1	0.484	1
24	1	1	5	3	1	2	0.474	1
27	1	1	6	3	2	2	0.611	1
30	1	1	7	3	2	2	0.777	3
33	1	1	8	3	2	1	0.511	4
36	1	1	9	3	1	1	0.752	1
39	1	1	10	3	2	1	0.747	4
42	1	1	11	3	1	2	0.545	1
45	1	1	12	3	2	2	0.596	4
63	1	2	1	2	1	2	1.213	1
66	1	2	2	2	2	1	0.54	1
69	1	2	3	2	2	2	0.987	3
72	1	2	4	2	2	2	0.657	4
75	1	2	5	2	1	1	1.027	2
78	1	2	6	2	1	1	0.681	1
81	1	2	7	2	2	1	0.828	2
84	1	2	8	2	2	1	0.795	2
87	1	2	9	2	1	2	0.932	1
90	1	2	10	2	1	2	0.79	1
93	1	2	11	2	1	1	0.504	1
96	1	2	12	2	2	2	0.605	2
114	1	3	1	3	2	2	0.759	1
117	1	3	2	3	1	1	0.775	4
120	1	3	3	3	2	2	0.621	1
123	1	3	4	3	2	1	0.665	2
126	1	3	5	3	2	1	0.635	1
129	1	3	6	3	1	2	0.593	4
132	1	3	7	3	1	1	0.496	4
135	1	3	8	3	1	2	0.569	4
138	1	3	9	3	1	2	0.591	4
141	1	3	10	3	2	1	0.845	1
144	1	3	11	3	1	1	0.606	4
147	1	3	12	3	2	2	1.337	1
165	1	4	1	1	2	2	1.087	3
168	1	4	2	1	1	2	0.678	2
171	1	4	3	1	2	2	0.697	3
174	1	4	4	1	1	1	0.628	1
177	1	4	5	1	1	1	0.559	1
180	1	4	6	1	2	1	0.726	2
183	1	4	7	1	1	2	0.722	2
186	1	4	8	1	1	2	0.5	1
189	1	4	9	1	1	1	0.765	3
192	1	4	10	1	2	2	1.048	3
195	1	4	11	1	2	1	0.685	2
198	1	4	12	1	2	1	0.641	3
216	1	5	1	2	1	2	0.589	1
219	1	5	2	2	2	1	0.619	4
222	1	5	3	2	2	2	0.647	3
225	1	5	4	2	1	1	0.552	1
228	1	5	5	2	2	1	0.757	2
231	1	5	6	2	1	1	0.693	1
234	1	5	7	2	1	1	0.583	1
237	1	5	8	2	1	2	0.445	1
240	1	5	9	2	2	1	0.496	3
243	1	5	10	2	1	2	0.005	4
246	1	5	11	2	2	2	0.686	3
249	1	5	12	2	2	2	0.904	3
267	1	6	1	1	1	2	1.052	2
270	1	6	2	1	2	2	0.72	2
273	1	6	3	1	2	2	0.753	1
276	1	6	4	1	1	1	0.61	3
279	1	6	5	1	1	2	0.845	1
282	1	6	6	1	1	1	0.534	1
285	1	6	7	1	2	1	0.805	1
288	1	6	8	1	2	1	0.971	1
291	1	6	9	1	2	1	0.71	2
294	1	6	10	1	1	1	0.888	1
297	1	6	11	1	1	2	0.931	1
300	1	6	12	1	2	2	0.629	1
